zcta,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
96782,461,0,0,0,0,0,24,0,0,0,24,0,0,0,0,0,93808,0
96782,462,0,0,0,0,0,7,0,0,0,7,7,0,0,0,0,139670,0
96782,462,0,0,0,0,0,7135,0,0,0,0,7135,0,0,0,0,141546,42
96782,462,0,0,1,1,0,0,0,0,16310,0,0,16310,0,0,0,266519,64
96782,462,0,1,0,0,0,38,0,0,0,0,0,0,38,0,0,79007,0
96782,463,0,0,0,0,0,0,0,0,0,3115,3115,0,3115,0,3115,213257,28
96782,463,0,0,0,0,0,16,0,0,0,16,0,0,16,0,0,82238,0
96782,463,0,1,0,0,0,22,0,0,0,0,0,0,22,22,22,197309,0
96782,464,0,0,0,0,0,1784,0,0,0,0,0,0,0,0,0,156347,21
96782,465,0,0,0,0,0,880,0,0,0,0,0,0,0,0,0,162601,15
96782,465,0,1,0,0,0,5097,0,0,5097,5097,0,0,5097,5097,0,82759,36
96782,466,0,0,0,0,0,17,0,0,0,0,0,0,17,17,17,63998,0
96782,467,0,0,0,0,0,607,0,607,0,607,607,0,607,0,0,197309,12
96782,468,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,129247,0
96782,470,0,0,0,0,0,0,0,0,11148,0,0,11148,0,11148,0,93808,53
96782,470,0,0,0,0,0,7479,0,0,0,0,0,7479,7479,0,0,103814,43
96782,472,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,64415,0
96782,472,0,0,0,0,0,632,0,0,0,0,0,0,632,0,0,68793,13
96782,475,0,0,0,0,0,1826,0,0,0,0,0,0,0,0,0,75046,21
96782,476,0,0,0,0,0,6311,0,0,0,0,0,0,6311,6311,6311,176672,40
96782,476,0,0,1,0,0,1538,0,0,0,0,0,1538,1538,1538,1538,171773,20
96782,477,0,0,0,0,0,22,0,22,0,22,0,22,22,22,0,112778,0
96782,478,0,0,0,0,0,0,0,0,0,3887,0,0,0,0,0,70773,31
96782,478,0,0,0,0,0,4142,0,0,0,4142,0,0,0,0,0,141546,32
96782,478,0,0,0,0,0,4607,0,0,0,0,0,0,4607,0,4607,147800,34
96782,478,0,0,1,0,0,1101,0,0,0,0,0,0,1101,1101,0,178423,17
96782,481,0,0,0,0,0,26,0,26,26,0,0,26,0,0,0,91515,0
96782,482,0,0,0,0,0,55,0,0,0,0,0,55,55,0,0,66114,0
96782,482,0,0,0,0,0,260,0,0,0,0,0,260,0,0,0,76089,1
96782,482,0,0,1,1,6,6,0,0,0,6,6,0,6,0,0,193870,0
96782,483,0,0,0,0,0,30,0,0,0,0,0,0,30,0,0,173232,0
96782,483,0,0,0,0,0,58,0,0,0,0,0,58,58,58,0,86512,0
96782,484,0,0,0,0,0,5,5,5,0,5,0,0,5,5,0,167187,0
96782,484,0,1,1,0,0,5,0,0,0,5,5,5,0,5,0,97143,0
96782,486,0,0,0,0,0,0,0,0,2734,2734,0,2734,0,0,0,149572,26
96782,486,0,0,0,0,0,28,0,0,0,0,0,0,28,0,28,208462,0
96782,488,1,1,1,1,0,18,0,0,0,0,0,0,0,18,0,146966,0
96782,489,0,0,0,0,0,116,0,0,0,116,116,0,0,0,0,145924,1
96782,489,0,0,1,0,0,0,0,0,0,3640,0,0,3640,3640,3640,200019,30
96782,490,0,0,0,0,367,0,0,0,0,367,0,0,0,0,0,72962,1
96782,492,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,69835,0
96782,492,0,0,1,0,0,227,0,0,0,0,0,0,227,0,227,299560,1
96782,493,0,0,0,0,0,0,0,0,0,22,0,0,22,22,0,90473,0
96782,494,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,204293,0
96782,494,0,1,1,0,0,17,0,0,0,17,0,17,17,0,0,109964,0
96782,494,0,1,1,0,0,1742,0,0,0,0,0,1742,1742,1742,1742,332966,21
96782,496,0,0,0,0,0,210,0,0,0,210,0,210,0,0,210,93808,1
96782,496,0,0,0,0,0,425,0,0,0,0,0,0,425,0,425,111736,10
96782,496,0,0,0,0,0,7479,0,0,0,0,0,0,7479,0,0,182092,43
96782,496,0,0,0,0,446,0,0,0,0,446,446,446,0,0,0,229308,11
96782,497,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,73493,0
96782,498,0,0,0,0,0,0,0,0,32,0,0,32,0,0,0,114654,0
96782,499,0,0,0,0,0,446,0,446,0,0,0,0,446,446,0,68480,11
96782,499,0,0,0,0,0,489,0,0,0,0,0,0,489,489,489,99020,11
96782,499,0,0,0,0,0,821,0,0,0,0,0,821,821,0,0,91619,14
96782,500,0,0,0,0,0,32,0,0,0,32,0,0,0,0,0,128725,0
96782,500,0,1,1,0,0,21,0,21,0,21,0,0,21,21,0,192202,0
96782,501,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,95893,0
96782,501,0,0,0,0,0,0,0,0,0,8,0,8,8,0,0,244839,0
96782,501,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,186365,0
96782,501,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,291847,0
96782,501,0,0,0,0,0,0,0,0,0,16,0,16,16,0,0,162601,0
96782,501,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,115707,0
96782,501,0,0,0,0,0,0,0,0,0,21,0,0,21,0,0,82343,0
96782,501,0,0,0,0,0,0,0,0,0,22,0,0,0,22,0,198039,0
96782,501,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,125077,0
96782,501,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,242348,0
96782,501,0,0,0,0,0,0,0,0,0,33,0,33,0,0,0,218260,0
96782,501,0,0,0,0,0,0,0,0,0,35,0,35,0,0,0,96935,0
96782,501,0,0,0,0,0,0,0,0,0,53,0,53,0,0,0,196997,0
96782,501,0,0,0,0,0,0,0,0,0,53,0,53,53,53,0,84740,0
96782,501,0,0,0,0,0,0,0,0,0,58,0,58,0,0,0,170939,0
96782,501,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,198039,0
96782,501,0,0,0,0,0,0,0,0,0,275,0,275,0,0,0,217843,8
96782,501,0,0,0,0,0,0,0,0,0,365,0,0,365,365,0,183447,10
96782,501,0,0,0,0,0,0,0,0,0,425,0,425,425,425,0,492492,10
96782,501,0,0,0,0,0,0,0,0,0,793,0,793,0,0,0,166770,14
96782,501,0,0,0,0,0,0,0,0,0,910,910,0,0,0,0,130289,15
96782,501,0,0,0,0,0,0,0,0,0,910,910,910,0,910,0,159474,15
96782,501,0,0,0,0,0,0,0,0,0,1135,0,1135,1135,1135,0,292889,17
96782,501,0,0,0,0,0,0,0,0,0,1169,0,1169,0,0,0,112465,17
96782,501,0,0,0,0,0,0,0,0,0,1384,0,0,0,0,0,117823,19
96782,501,0,0,0,0,0,0,0,0,0,1460,0,1460,0,0,0,185531,19
96782,501,0,0,0,0,0,0,0,0,0,1499,0,1499,0,0,0,171981,19
96782,501,0,0,0,0,0,0,0,0,0,1913,0,1913,0,0,0,171981,22
96782,501,0,0,0,0,0,0,0,0,0,1958,0,1958,0,0,0,166770,22
96782,501,0,0,0,0,0,0,0,0,0,2478,0,2478,0,2478,0,116739,25
96782,501,0,0,0,0,0,0,0,0,0,2787,0,0,0,0,0,117823,27
96782,501,0,0,0,0,0,0,0,0,0,3171,3171,0,0,0,0,156347,28
96782,501,0,0,0,0,0,0,0,0,0,3402,3402,3402,0,0,3402,156347,29
96782,501,0,0,0,0,0,0,0,0,0,3950,0,0,0,0,0,244943,32
96782,501,0,0,0,0,0,0,0,0,0,4607,0,4607,4607,0,0,122993,34
96782,501,0,0,0,0,0,0,0,0,0,6152,0,0,0,0,0,244943,39
96782,501,0,0,0,0,0,0,0,0,0,7050,0,7050,0,0,0,244943,42
96782,501,0,0,0,0,0,0,0,0,0,15423,0,15423,15423,0,0,187616,62
96782,501,0,0,0,0,0,0,0,0,0,18022,0,18022,0,0,0,140712,67
96782,501,0,0,0,0,0,0,0,0,0,36890,0,0,36890,0,0,118823,97
96782,501,0,0,0,0,0,0,0,0,34,34,0,34,34,34,0,152177,0
96782,501,0,0,0,0,0,0,0,0,160,160,160,160,0,0,0,137585,1
96782,501,0,0,0,0,0,0,0,0,710,710,0,710,0,0,0,168854,13
96782,501,0,0,0,0,0,0,0,0,972,0,0,972,0,0,0,85470,16
96782,501,0,0,0,0,0,0,0,765,0,765,0,0,0,0,0,257451,14
96782,501,0,0,0,0,0,0,0,1384,0,1384,0,1384,0,0,0,138732,19
96782,501,0,0,0,0,0,0,0,1700,0,0,0,0,1700,0,0,76297,21
96782,501,0,0,0,0,0,0,0,2579,0,2579,2579,0,0,0,0,87554,26
96782,501,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,236083,0
96782,501,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,75046,0
96782,501,0,0,0,0,0,0,15,0,0,15,0,0,15,15,0,206586,0
96782,501,0,0,0,0,0,0,41,0,0,0,0,41,0,41,0,198039,0
96782,501,0,0,0,0,0,0,42,0,0,42,0,42,0,0,0,103814,0
96782,501,0,0,0,0,0,0,467,467,0,467,0,0,467,0,0,146653,11
96782,501,0,0,0,0,0,0,1101,0,0,0,0,1101,0,0,0,114654,17
96782,501,0,0,0,0,0,0,1169,0,0,1169,0,1169,0,1169,0,124035,17
96782,501,0,0,0,0,0,0,1422,0,0,1422,1422,1422,0,0,0,138419,19
96782,501,0,0,0,0,0,0,3461,0,0,0,0,3461,0,0,0,111632,30
96782,501,0,0,0,0,0,0,14805,0,0,0,0,14805,0,0,0,181362,61
96782,501,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,163643,0
96782,501,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,176151,0
96782,501,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,181883,0
96782,501,0,0,0,0,0,5,0,0,0,5,0,5,5,0,0,237647,0
96782,501,0,0,0,0,0,5,0,0,0,5,5,5,5,5,0,275379,0
96782,501,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,206378,0
96782,501,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,208462,0
96782,501,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,145924,0
96782,501,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,200019,0
96782,501,0,0,0,0,0,6,0,0,0,0,0,0,6,6,6,185427,0
96782,501,0,0,0,0,0,6,0,0,0,6,0,0,6,0,0,99020,0
96782,501,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,192828,0
96782,501,0,0,0,0,0,6,0,6,0,6,0,0,6,0,0,140087,0
96782,501,0,0,0,0,0,6,0,6,0,6,0,6,0,0,0,574313,0
96782,501,0,0,0,0,0,6,0,6,0,6,0,6,6,0,0,295704,0
96782,501,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,187616,0
96782,501,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,193870,0
96782,501,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,255366,0
96782,501,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,244943,0
96782,501,0,0,0,0,0,7,0,0,0,0,0,0,7,7,0,189701,0
96782,501,0,0,0,0,0,7,0,0,0,0,0,0,7,7,0,232748,0
96782,501,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,273815,0
96782,501,0,0,0,0,0,7,0,0,0,7,0,7,7,0,7,151552,0
96782,501,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,109443,0
96782,501,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,247028,0
96782,501,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,131018,0
96782,501,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,217739,0
96782,501,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,328849,0
96782,501,0,0,0,0,0,8,0,0,0,0,0,8,8,0,8,160307,0
96782,501,0,0,0,0,0,8,0,8,0,8,0,0,0,0,0,143630,0
96782,501,0,0,0,0,0,8,0,8,0,8,0,0,8,0,0,246236,0
96782,501,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,99228,0
96782,501,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,298101,0
96782,501,0,0,0,0,0,9,0,0,0,0,0,0,9,0,9,163070,0
96782,501,0,0,0,0,0,9,0,0,0,0,0,9,9,0,0,261620,0
96782,501,0,0,0,0,0,9,0,0,0,0,0,9,9,9,0,260682,0
96782,501,0,0,0,0,0,9,0,0,9,0,0,0,9,9,0,191994,0
96782,501,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,81300,0
96782,501,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,150093,0
96782,501,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,177401,0
96782,501,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,130289,0
96782,501,0,0,0,0,0,10,0,10,0,0,10,10,0,0,0,134562,0
96782,501,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,309254,0
96782,501,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,143422,0
96782,501,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,528869,0
96782,501,0,0,0,0,0,11,0,0,0,0,0,0,11,0,11,165311,0
96782,501,0,0,0,0,0,11,0,11,0,11,0,11,0,0,0,587342,0
96782,501,0,0,0,0,0,12,0,0,0,12,0,12,12,12,0,156347,0
96782,501,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,416924,0
96782,501,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,122472,0
96782,501,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,160516,0
96782,501,0,0,0,0,0,13,0,0,0,0,0,0,0,13,0,243275,0
96782,501,0,0,0,0,0,13,0,0,0,0,0,13,13,0,0,108400,0
96782,501,0,0,0,0,0,13,0,0,0,0,0,13,13,13,0,116280,0
96782,501,0,0,0,0,0,13,0,13,0,13,13,0,13,13,0,193244,0
96782,501,0,0,0,0,0,13,13,13,0,13,0,0,0,0,13,281007,0
96782,501,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,125077,0
96782,501,0,0,0,0,0,14,0,0,0,0,0,0,14,0,0,227912,0
96782,501,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,166874,0
96782,501,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,333748,0
96782,501,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,373460,0
96782,501,0,0,0,0,0,15,0,0,0,15,15,15,15,0,0,180320,0
96782,501,0,0,0,0,0,15,0,15,0,15,0,0,0,0,0,156347,0
96782,501,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,96726,0
96782,501,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,161558,0
96782,501,0,0,0,0,0,16,0,0,0,0,0,16,16,16,0,100270,0
96782,501,0,0,0,0,0,16,0,0,0,16,0,0,0,16,0,146966,0
96782,501,0,0,0,0,0,17,0,0,0,0,0,0,17,17,0,262871,0
96782,501,0,0,0,0,0,17,0,0,0,0,0,0,17,17,17,310817,0
96782,501,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,166770,0
96782,501,0,0,0,0,0,17,0,17,0,0,0,0,17,0,0,418279,0
96782,501,0,0,0,0,0,17,17,0,0,0,0,17,17,0,0,97977,0
96782,501,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,181362,0
96782,501,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,200124,0
96782,501,0,0,0,0,0,18,0,0,0,0,0,0,18,0,0,372418,0
96782,501,0,0,0,0,0,18,0,0,0,0,0,0,18,18,0,159369,0
96782,501,0,0,0,0,0,18,0,0,0,0,0,18,18,18,0,135917,0
96782,501,0,0,0,0,0,18,0,0,0,18,0,18,18,0,0,349174,0
96782,501,0,0,0,0,0,18,0,18,0,18,0,0,0,0,0,260578,0
96782,501,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,208462,0
96782,501,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,103137,0
96782,501,0,0,0,0,0,20,0,0,0,20,0,20,20,20,0,93600,0
96782,501,0,0,0,0,0,20,0,0,0,20,0,20,20,20,0,254845,0
96782,501,0,0,0,0,0,20,0,20,0,20,0,0,0,0,0,169584,0
96782,501,0,0,0,0,0,20,0,20,0,20,0,0,0,0,0,213674,0
96782,501,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,269041,0
96782,501,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,121950,0
96782,501,0,0,0,0,0,21,0,0,0,0,0,0,21,21,0,247549,0
96782,501,0,0,0,0,0,21,0,0,0,21,0,21,0,0,0,314246,0
96782,501,0,0,0,0,0,22,0,0,0,0,0,0,22,22,0,103606,0
96782,501,0,0,0,0,0,22,0,0,0,22,0,22,22,22,0,104961,0
96782,501,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,290805,0
96782,501,0,0,0,0,0,23,0,0,0,0,0,23,23,23,0,383987,0
96782,501,0,0,0,0,0,23,0,0,0,23,0,23,23,0,0,87971,0
96782,501,0,0,0,0,0,26,0,0,0,0,0,26,0,0,0,124035,0
96782,501,0,0,0,0,0,26,0,0,0,0,0,26,26,0,0,306439,0
96782,501,0,0,0,0,0,28,0,0,0,0,0,0,28,0,0,148634,0
96782,501,0,0,0,0,0,28,0,0,0,0,0,0,28,0,28,194391,0
96782,501,0,0,0,0,0,28,0,28,0,28,0,0,0,0,0,117781,0
96782,501,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0,208462,0
96782,501,0,0,0,0,0,31,0,0,0,0,0,0,31,0,0,119866,0
96782,501,0,0,0,0,0,31,0,0,0,0,0,0,31,31,0,171700,0
96782,501,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,107358,0
96782,501,0,0,0,0,0,32,0,32,0,32,0,0,0,0,0,260578,0
96782,501,0,0,0,0,0,34,0,0,0,0,0,0,34,34,0,70356,0
96782,501,0,0,0,0,0,34,0,0,0,0,34,0,0,0,0,540584,0
96782,501,0,0,0,0,0,34,0,0,0,34,0,0,34,0,0,229725,0
96782,501,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,113612,0
96782,501,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,133416,0
96782,501,0,0,0,0,0,35,0,0,0,0,0,0,35,0,0,155304,0
96782,501,0,0,0,0,0,35,0,0,0,0,0,0,35,0,0,300832,0
96782,501,0,0,0,0,0,36,0,0,0,36,0,0,0,0,0,116739,0
96782,501,0,0,0,0,0,36,0,0,0,36,0,0,0,0,0,211693,0
96782,501,0,0,0,0,0,37,0,0,0,0,0,0,37,0,0,72962,0
96782,501,0,0,0,0,0,38,0,0,0,0,0,38,38,0,0,159057,0
96782,501,0,0,0,0,0,38,0,0,0,0,38,0,0,0,0,185531,0
96782,501,0,0,0,0,0,38,0,0,0,38,0,38,0,0,0,205856,0
96782,501,0,0,0,0,0,38,0,38,0,38,38,0,0,0,0,125911,0
96782,501,0,0,0,0,0,38,0,38,0,38,38,38,0,0,0,262767,0
96782,501,0,0,0,0,0,38,0,38,38,38,38,38,0,0,0,249112,0
96782,501,0,0,0,0,0,39,0,0,0,0,0,39,39,0,0,301228,0
96782,501,0,0,0,0,0,40,0,40,0,40,0,0,0,0,0,198039,0
96782,501,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,207107,0
96782,501,0,0,0,0,0,43,0,0,0,43,0,43,0,0,0,189805,0
96782,501,0,0,0,0,0,44,0,0,0,0,0,0,44,44,0,271522,0
96782,501,0,0,0,0,0,44,0,0,0,44,0,0,0,0,0,180320,0
96782,501,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,195433,0
96782,501,0,0,0,0,0,48,0,0,0,0,0,48,48,0,0,74942,0
96782,501,0,0,0,0,0,49,0,0,0,49,0,49,0,0,0,189388,0
96782,501,0,0,0,0,0,51,0,0,0,0,0,0,51,0,0,104231,0
96782,501,0,0,0,0,0,52,0,0,0,52,0,52,0,0,0,222012,0
96782,501,0,0,0,0,0,54,0,0,0,0,0,54,54,0,0,138627,0
96782,501,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,156347,0
96782,501,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,130289,0
96782,501,0,0,0,0,0,58,0,0,58,58,58,58,0,58,0,188658,0
96782,501,0,0,0,0,0,62,0,0,0,0,0,0,0,62,0,204293,0
96782,501,0,0,0,0,0,65,0,65,0,65,0,0,0,0,0,82343,1
96782,501,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,104648,1
96782,501,0,0,0,0,0,74,0,0,0,74,0,0,0,74,0,158431,1
96782,501,0,0,0,0,0,77,0,0,0,0,0,0,77,0,0,329443,1
96782,501,0,0,0,0,0,86,0,0,0,0,0,86,0,86,0,138627,1
96782,501,0,0,0,0,0,110,0,0,0,0,0,0,110,0,110,99645,1
96782,501,0,0,0,0,0,113,0,113,0,113,113,0,0,0,0,88596,1
96782,501,0,0,0,0,0,144,0,144,0,0,0,0,0,0,0,198039,1
96782,501,0,0,0,0,0,149,0,149,0,149,0,149,149,0,0,285906,1
96782,501,0,0,0,0,0,152,0,152,0,152,152,0,0,0,0,109443,1
96782,501,0,0,0,0,0,163,0,0,0,0,0,0,163,163,163,169792,1
96782,501,0,0,0,0,0,171,0,171,0,171,171,171,171,171,0,121117,7
96782,501,0,0,0,0,0,328,0,0,0,328,0,0,328,0,0,104231,9
96782,501,0,0,0,0,0,346,0,346,0,346,0,0,0,0,0,79216,9
96782,501,0,0,0,0,0,404,0,0,0,404,0,0,404,0,0,139670,10
96782,501,0,0,0,0,0,425,0,0,0,0,0,0,0,0,425,207420,10
96782,501,0,0,0,0,0,425,0,0,0,425,0,425,0,0,0,231393,10
96782,501,0,0,0,0,0,446,0,0,0,0,0,446,446,446,0,104023,11
96782,501,0,0,0,0,0,446,0,0,0,446,446,446,446,0,446,205231,11
96782,501,0,0,0,0,0,467,0,0,0,0,0,0,467,0,0,107358,11
96782,501,0,0,0,0,0,467,0,0,0,0,0,0,467,0,0,171043,11
96782,501,0,0,0,0,0,467,0,0,0,0,0,0,467,0,0,286875,11
96782,501,0,0,0,0,0,467,0,0,0,0,0,0,467,467,0,121533,11
96782,501,0,0,0,0,0,489,0,0,0,0,0,0,489,0,0,87137,11
96782,501,0,0,0,0,0,489,0,0,0,489,0,0,489,489,0,250780,11
96782,501,0,0,0,0,0,489,0,489,0,0,0,0,489,0,0,112372,11
96782,501,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,135500,11
96782,501,0,0,0,0,0,512,0,0,0,0,0,0,512,0,0,194912,11
96782,501,0,0,0,0,0,512,0,0,0,0,0,0,512,512,0,164174,11
96782,501,0,0,0,0,0,512,0,0,0,0,0,0,512,512,512,131331,11
96782,501,0,0,0,0,0,512,0,0,0,0,0,512,512,512,0,105388,11
96782,501,0,0,0,0,0,535,0,0,0,0,0,0,535,0,0,90681,12
96782,501,0,0,0,0,0,535,0,0,0,0,0,535,535,535,0,227849,12
96782,501,0,0,0,0,0,558,0,0,0,0,0,0,0,0,0,83385,12
96782,501,0,0,0,0,0,558,0,0,0,558,0,0,0,0,0,208462,12
96782,501,0,0,0,0,0,558,0,0,558,0,0,0,558,558,0,121221,12
96782,501,0,0,0,0,0,558,0,558,0,558,0,0,558,0,0,166770,12
96782,501,0,0,0,0,0,607,0,0,0,0,0,0,607,0,0,182821,12
96782,501,0,0,0,0,0,607,0,0,0,607,0,607,607,0,607,289762,12
96782,501,0,0,0,0,0,607,0,607,0,607,607,0,0,0,0,161558,12
96782,501,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,278412,13
96782,501,0,0,0,0,0,632,0,0,0,0,0,0,632,0,0,315664,13
96782,501,0,0,0,0,0,632,0,0,0,0,0,0,632,632,632,172815,13
96782,501,0,0,0,0,0,632,0,0,0,0,0,632,632,632,0,86199,13
96782,501,0,0,0,0,0,658,0,0,0,0,0,0,0,0,0,93808,13
96782,501,0,0,0,0,0,658,0,0,0,0,0,0,658,0,0,121950,13
96782,501,0,0,0,0,0,658,0,0,0,0,0,0,658,0,658,156242,13
96782,501,0,0,0,0,0,658,0,0,0,0,0,0,658,658,0,90785,13
96782,501,0,0,0,0,0,658,0,658,0,658,0,0,658,0,0,231810,13
96782,501,0,0,0,0,0,658,0,658,658,658,0,0,0,0,0,241816,13
96782,501,0,0,0,0,0,684,0,0,0,0,0,684,684,684,684,121950,13
96782,501,0,0,0,0,0,684,0,0,0,684,0,0,684,684,684,621843,13
96782,501,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,188137,13
96782,501,0,0,0,0,0,710,0,0,0,0,0,0,0,0,710,208462,13
96782,501,0,0,0,0,0,737,0,0,0,0,0,0,0,0,0,333540,14
96782,501,0,0,0,0,0,765,0,0,0,0,0,0,765,765,0,114342,14
96782,501,0,0,0,0,0,793,0,0,0,0,0,0,0,0,0,130393,14
96782,501,0,0,0,0,0,793,0,793,0,793,0,0,0,0,0,203251,14
96782,501,0,0,0,0,0,810,0,0,0,0,0,0,0,0,0,177193,2
96782,501,0,0,0,0,0,821,0,821,0,0,0,0,0,0,0,148008,14
96782,501,0,0,0,0,0,850,0,850,0,0,0,0,850,850,850,210078,15
96782,501,0,0,0,0,0,910,0,0,0,0,0,0,910,0,0,115801,15
96782,501,0,0,0,0,0,972,0,0,0,0,0,0,972,972,0,162392,16
96782,501,0,0,0,0,0,972,0,0,0,0,0,972,972,0,0,98498,16
96782,501,0,0,0,0,0,1003,0,0,0,0,0,0,0,0,0,104231,16
96782,501,0,0,0,0,0,1003,0,0,0,0,0,0,0,0,0,269959,16
96782,501,0,0,0,0,0,1003,0,0,0,1003,1003,0,0,0,0,101730,16
96782,501,0,0,0,0,0,1068,0,0,0,1068,1068,1068,0,0,1068,212110,16
96782,501,0,0,0,0,0,1101,0,0,0,0,0,0,0,0,1101,130289,17
96782,501,0,0,0,0,0,1135,0,0,0,0,0,0,0,0,0,93808,17
96782,501,0,0,0,0,0,1135,0,0,0,0,0,0,0,0,0,190743,17
96782,501,0,0,0,0,0,1135,0,0,0,0,0,0,1135,0,0,121742,17
96782,501,0,0,0,0,0,1135,0,0,0,0,0,0,1135,1135,0,231497,17
96782,501,0,0,0,0,0,1135,0,1135,0,1135,0,0,1135,0,0,304355,17
96782,501,0,0,0,0,0,1169,0,0,0,1169,0,0,1169,1169,0,272043,17
96782,501,0,0,0,0,0,1169,0,1169,1169,1169,0,0,0,0,0,175108,17
96782,501,0,0,0,0,0,1204,0,0,0,0,0,0,1204,0,0,192306,17
96782,501,0,0,0,0,0,1239,0,0,0,0,0,0,1239,1239,0,207211,18
96782,501,0,0,0,0,0,1239,0,0,0,1239,0,1239,1239,1239,0,105065,18
96782,501,0,0,0,0,0,1239,0,1239,0,1239,0,0,0,0,0,146966,18
96782,501,0,0,0,0,0,1274,0,0,0,0,0,1274,1274,0,0,295495,18
96782,501,0,0,0,0,0,1274,0,0,0,1274,0,0,0,0,0,328328,18
96782,501,0,0,0,0,0,1274,0,1274,0,0,0,0,1274,1274,0,104961,18
96782,501,0,0,0,0,0,1311,0,0,0,0,0,0,1311,0,0,90660,18
96782,501,0,0,0,0,0,1311,0,0,0,1311,0,0,0,0,0,125077,18
96782,501,0,0,0,0,0,1311,0,0,0,1311,0,1311,0,0,1311,148165,18
96782,501,0,0,0,0,0,1347,0,0,0,0,0,0,1347,0,0,70877,18
96782,501,0,0,0,0,0,1347,0,0,0,0,0,0,1347,0,0,96935,18
96782,501,0,0,0,0,0,1347,0,0,0,0,0,0,1347,0,0,194912,18
96782,501,0,0,0,0,0,1384,0,0,0,0,0,0,0,0,0,144881,19
