Data Month,cd118,Net New Enrollments Alternative Verification Process,Net New Enrollments Verified by School,Net New Enrollments Lifeline,Net New Enrollments National Verifier Application,Net New Enrollments Total,Total Alternative Verification Process,Total Verified by School,Total Lifeline,Total National Verifier Application,Total Subscribers,CD_Democrat
2023-12-01,3611,-42,0,-726,2237,1469,9281,3,12047,34409,55743,0.0
2022-01-01,3612,183,0,332,542,1057,2332,11,7067,4810,14221,1.0
2022-02-01,3612,417,0,194,310,923,2749,11,7262,5120,15143,1.0
2022-03-01,3612,627,0,526,347,1501,3377,11,7788,5467,16643,1.0
2022-04-01,3612,430,0,189,350,969,3807,11,7978,5817,17612,1.0
2022-05-01,3612,560,0,30,710,1301,4365,11,8007,6528,18912,1.0
2022-06-01,3612,524,1,72,495,1093,4891,12,8080,7020,20004,1.0
2022-07-01,3612,732,0,-226,333,838,5623,12,7854,7355,20842,1.0
2022-08-01,3612,610,-1,-140,487,955,6232,11,7713,7841,21797,1.0
2022-09-01,3612,581,-2,-1,431,1011,6814,9,7712,8272,22809,1.0
2022-10-01,3612,293,0,10,384,686,7107,9,7721,8658,23495,1.0
2022-11-01,3612,241,0,-157,189,275,7348,9,7566,8847,23771,1.0
2022-12-01,3612,324,-1,-164,578,734,7672,8,7402,9424,24505,1.0
2023-01-01,3612,197,-1,278,574,1050,7869,7,7680,9998,25556,1.0
2023-02-01,3612,304,0,108,482,893,8173,7,7789,10481,26450,1.0
2023-03-01,3612,287,-1,-141,806,951,8461,6,7649,11285,27399,1.0
2023-04-01,3612,304,0,32,855,1191,8765,6,7680,12139,28590,1.0
2023-05-01,3612,285,0,449,623,1358,9048,6,8131,12763,29949,1.0
2023-06-01,3612,287,0,340,964,1590,9336,6,8473,13728,31543,1.0
2023-07-01,3612,147,0,-64,1123,1205,9483,6,8404,14850,32744,1.0
2023-08-01,3612,247,0,406,2158,2810,9731,6,8811,17007,35553,1.0
2023-09-23,3612,156,0,-125,2152,2182,9886,6,8686,19160,37737,1.0
2023-10-01,3612,-22,0,-92,3514,3401,9863,6,8599,22674,41144,1.0
2023-11-01,3612,-211,0,-554,4565,3800,9652,6,8039,27238,44936,1.0
2023-12-01,3612,-129,0,-548,3864,3187,9524,6,7491,31102,48123,1.0
2022-01-01,3613,1275,0,1622,1522,4418,14537,1,35735,14264,64537,1.0
2022-02-01,3613,1583,0,557,1137,3276,16118,1,36292,15402,67814,1.0
2022-03-01,3613,2227,0,2600,1935,6763,18346,1,38893,17336,74575,1.0
2022-04-01,3613,1810,0,975,1884,4669,20156,1,39867,19220,79244,1.0
2022-05-01,3613,2746,0,582,2474,5801,22903,1,40450,21694,85047,1.0
2022-06-01,3613,2677,0,400,1624,4698,25579,1,40848,23318,89746,1.0
2022-07-01,3613,3087,0,-4729,219,-1423,28663,1,36119,23537,88323,1.0
2022-08-01,3613,2586,0,-993,1122,2716,31252,1,35125,24660,91037,1.0
2022-09-01,3613,2533,0,463,1021,4016,33785,1,35588,25681,95053,1.0
2022-10-01,3613,1641,0,435,492,2568,35426,1,36024,26172,97622,1.0
2022-11-01,3613,1134,0,41,332,1505,36559,1,36063,26503,99128,1.0
2022-12-01,3613,1488,0,-825,1263,1927,38048,1,35237,27766,101055,1.0
2023-01-01,3613,830,0,465,1225,2519,38878,1,35702,28993,103574,1.0
2023-02-01,3613,1460,0,168,1141,2771,40339,1,35868,30133,106343,1.0
2023-03-01,3613,1296,0,568,2105,3967,41635,1,36437,32238,110311,1.0
2023-04-01,3613,1011,0,212,2882,4104,42646,1,36650,35119,114416,1.0
2023-05-01,3613,947,0,1270,2806,5023,43593,1,37918,37925,119438,1.0
2023-06-01,3613,1021,0,1688,1833,4543,44615,1,39608,39758,123981,1.0
2023-07-01,3613,263,0,1148,1738,3148,44877,1,40755,41495,127129,1.0
2023-08-01,3613,624,0,2472,2593,5692,45502,1,43228,44090,132821,1.0
2023-09-23,3613,843,0,1439,2179,4462,46345,1,44667,46267,137284,1.0
2023-10-01,3613,107,0,2052,1601,3760,46454,1,46721,47869,141042,1.0
2023-11-01,3613,-444,0,-2824,7618,4350,46009,1,43896,55487,145393,1.0
2023-12-01,3613,-315,0,-2822,6774,3639,45695,1,41073,62262,149032,1.0
2022-01-01,3614,184,1,1200,1058,2443,2769,21,20113,9903,32812,1.0
2022-02-01,3614,333,0,971,268,1570,3104,21,21087,10170,34377,1.0
2022-03-01,3614,678,0,1754,1080,3512,3778,21,22840,11253,37894,1.0
2022-04-01,3614,478,-1,1036,856,2368,4256,20,23875,12109,40262,1.0
2022-05-01,3614,569,0,983,1220,2771,4825,20,24861,13329,43035,1.0
2022-06-01,3614,432,0,238,1169,1836,5256,20,25096,14498,44872,1.0
2022-07-01,3614,697,0,-1914,264,-954,5951,20,23182,14763,43918,1.0
2022-08-01,3614,676,-1,-513,843,1011,6632,19,22670,15606,44930,1.0
2022-09-01,3614,594,0,357,1380,2333,7226,19,23026,16989,47261,1.0
2022-10-01,3614,439,0,678,1381,2498,7663,19,23704,18368,49755,1.0
2022-11-01,3614,240,-1,-31,885,1094,7905,18,23672,19254,50851,1.0
2022-12-01,3614,389,0,-341,1241,1290,8293,18,23329,20496,52139,1.0
2023-01-01,3614,47,-1,604,937,1593,8340,17,23936,21435,53730,1.0
2023-02-01,3614,348,0,434,1274,2057,8689,17,24370,22708,55788,1.0
2023-03-01,3614,326,0,36,2202,2562,9015,17,24406,24909,58349,1.0
2023-04-01,3614,331,0,-188,2473,2616,9346,17,24215,27383,60967,1.0
2023-05-01,3614,189,0,1140,2709,4044,9538,17,25358,30093,65008,1.0
2023-06-01,3614,300,0,1643,2628,4575,9839,17,27001,32724,69586,1.0
2023-07-01,3614,127,0,1140,2045,3316,9970,17,28141,34772,72902,1.0
2023-08-01,3614,312,0,637,1874,2824,10281,17,28781,36645,75725,1.0
2023-09-23,3614,373,0,127,1185,1688,10655,17,28906,37833,77411,1.0
2023-10-01,3614,318,0,850,1325,2500,10974,17,29758,39161,79912,1.0
2023-11-01,3614,67,0,-277,4095,3887,11040,17,29482,43256,83796,1.0
2023-12-01,3614,-9,0,-1476,3771,2283,11033,17,28005,47028,86082,1.0
2022-01-01,3615,-35,0,2458,1386,3810,1209,3,42924,14083,58216,1.0
2022-02-01,3615,-93,0,1205,1349,2460,1116,3,44126,15432,60678,1.0
2022-03-01,3615,-10,0,3648,2054,5689,1107,3,47773,17483,66367,1.0
2022-04-01,3615,-68,0,1662,1903,3498,1038,3,49434,19388,69864,1.0
2022-05-01,3615,38,0,1730,2467,4232,1077,3,51164,21856,74096,1.0
2022-06-01,3615,22,0,1028,2357,3412,1101,3,52194,24213,77507,1.0
2022-07-01,3615,44,0,-4689,797,-3849,1147,3,47503,25008,73659,1.0
2022-08-01,3615,96,0,-1081,1868,883,1239,3,46426,26873,74541,1.0
2022-09-01,3615,85,0,203,2946,3233,1323,3,46628,29818,77774,1.0
2022-10-01,3615,208,0,688,2281,3177,1534,3,47314,32101,80952,1.0
2022-11-01,3615,-32,0,271,1159,1397,1501,3,47589,33260,82349,1.0
2022-12-01,3615,91,-1,-1064,1264,294,1591,2,46525,34527,82642,1.0
2023-01-01,3615,-32,0,729,1123,1817,1559,2,47254,35645,84459,1.0
2023-02-01,3615,-62,0,836,1459,2232,1496,2,48090,37104,86691,1.0
2023-03-01,3615,-4,0,-6,3647,3637,1492,2,48082,40752,90329,1.0
2023-04-01,3615,-2,0,-197,4604,4408,1490,2,47886,45356,94734,1.0
2023-05-01,3615,20,0,1779,4999,6794,1510,2,49663,50357,101530,1.0
2023-06-01,3615,-10,0,2814,3507,6307,1498,2,52477,53862,107837,1.0
2023-07-01,3615,-16,0,3194,2651,5825,1482,2,55670,56509,113662,1.0
2023-08-01,3615,36,0,3354,2801,6187,1517,2,59023,59312,119852,1.0
2023-09-23,3615,-10,0,295,2780,3064,1506,2,59318,62091,122915,1.0
2023-10-01,3615,5,0,1604,1559,3164,1510,2,60917,63649,126080,1.0
2023-11-01,3615,-10,0,-1037,7105,6058,1501,2,59883,70756,132140,1.0
2023-12-01,3615,-12,-1,-2902,7537,4623,1487,1,56983,78294,136763,1.0
2022-01-01,3616,86,0,593,527,1206,1267,0,9198,4181,14646,1.0
2022-02-01,3616,128,0,572,111,811,1395,0,9770,4292,15457,1.0
2022-03-01,3616,220,0,850,597,1667,1615,0,10620,4891,17125,1.0
2022-04-01,3616,199,0,476,539,1212,1814,0,11095,5430,18340,1.0
2022-05-01,3616,203,0,597,776,1577,2017,0,11692,6206,19914,1.0
2022-06-01,3616,158,0,405,416,979,2175,0,12097,6621,20896,1.0
2022-07-01,3616,174,0,-549,241,-134,2349,0,11548,6863,20760,1.0
2022-08-01,3616,155,0,-326,773,602,2504,0,11222,7638,21364,1.0
2022-09-01,3616,188,0,128,680,995,2692,0,11350,8319,22361,1.0
2022-10-01,3616,138,0,106,647,890,2830,0,11455,8966,23253,1.0
2022-11-01,3616,31,0,116,628,776,2861,0,11572,9595,24028,1.0
2022-12-01,3616,126,0,-67,814,872,2987,0,11505,10408,24899,1.0
2023-01-01,3616,47,0,217,1140,1404,3035,0,11721,11549,26302,1.0
2023-02-01,3616,126,0,82,943,1151,3161,0,11803,12494,27456,1.0
2023-03-01,3616,92,0,106,1430,1629,3254,0,11910,13922,29085,1.0
2023-04-01,3616,100,0,213,1573,1884,3354,0,12123,15495,30971,1.0
2023-05-01,3616,58,0,522,1149,1732,3412,0,12645,16643,32700,1.0
2023-06-01,3616,98,0,924,1113,2138,3510,0,13569,17757,34836,1.0
2023-07-01,3616,34,0,595,1144,1775,3544,0,14167,18901,36613,1.0
2023-08-01,3616,72,0,561,1716,2349,3616,0,14730,20616,38962,1.0
2023-09-23,3616,165,0,-87,1449,1526,3782,0,14642,22064,40489,1.0
2023-10-01,3616,119,0,-87,1683,1716,3901,0,14556,23748,42204,1.0
2023-11-01,3616,49,0,-337,2239,1951,3950,0,14218,25986,44152,1.0
2023-12-01,3616,50,0,-434,1725,1340,4000,0,13782,27711,45493,1.0
2022-01-01,3617,5,1,295,561,863,165,4,4303,3999,8472,1.0
2022-02-01,3617,0,0,205,37,242,165,4,4508,4035,8713,1.0
2022-03-01,3617,-7,0,316,482,790,159,4,4825,4517,9505,1.0
2022-04-01,3617,-5,0,42,288,325,153,4,4867,4804,9828,1.0
2022-05-01,3617,-2,0,141,400,540,151,4,5008,5204,10367,1.0
2022-06-01,3617,-3,1,87,298,382,148,5,5095,5503,10751,1.0
2022-07-01,3617,-5,-1,-222,59,-169,143,4,4872,5563,10582,1.0
2022-08-01,3617,-7,1,-73,345,266,136,5,4800,5908,10847,1.0
2022-09-01,3617,-3,1,49,410,458,133,6,4848,6317,11305,1.0
2022-10-01,3617,-3,0,28,408,433,130,6,4877,6726,11737,1.0
2022-11-01,3617,-4,0,-14,309,289,126,6,4861,7033,12027,1.0
2022-12-01,3617,-20,0,17,627,626,105,6,4879,7660,12654,1.0
2023-01-01,3617,-4,0,149,789,933,101,6,5029,8450,13588,1.0
2023-02-01,3617,-2,0,71,460,529,99,6,5098,8909,14116,1.0
2023-03-01,3617,-4,0,40,573,609,94,6,5138,9485,14726,1.0
2023-04-01,3617,-4,0,6,629,632,90,6,5144,10116,15356,1.0
2023-05-01,3617,0,0,190,747,937,90,6,5333,10861,16292,1.0
2023-06-01,3617,-6,0,226,901,1122,84,6,5561,11765,17419,1.0
2023-07-01,3617,-1,0,137,1031,1167,84,6,5695,12796,18582,1.0
2023-08-01,3617,0,0,-11,856,846,84,6,5686,13652,19428,1.0
2023-09-23,3617,-13,0,-23,473,438,71,6,5663,14124,19865,1.0
2023-10-01,3617,-2,0,271,560,830,69,6,5935,14686,20697,1.0
2023-11-01,3617,-3,0,73,726,797,66,6,6006,15412,21492,1.0
2023-12-01,3617,-2,0,24,699,718,64,6,6032,16109,22211,1.0
2022-01-01,3618,405,0,529,465,1395,4881,6,5757,5498,16141,1.0
2022-02-01,3618,579,0,545,-26,1096,5461,6,6300,5473,17239,1.0
2022-03-01,3618,900,0,568,507,1975,6359,6,6868,5980,19212,1.0
2022-04-01,3618,849,0,6,251,1103,7210,6,6872,6226,20316,1.0
2022-05-01,3618,929,-1,273,450,1651,8138,5,7144,6678,21965,1.0
2022-06-01,3618,934,0,299,540,1776,9071,5,7445,7219,23736,1.0
2022-07-01,3618,1090,0,-63,277,1303,10162,5,7382,7491,25041,1.0
2022-08-01,3618,923,0,21,497,1443,11084,5,7402,7989,26480,1.0
2022-09-01,3618,816,0,2,789,1608,11901,5,7408,8777,28086,1.0
2022-10-01,3618,592,0,-58,647,1180,12491,5,7344,9423,29265,1.0
2022-11-01,3618,550,0,75,417,1044,13042,5,7423,9838,30306,1.0
2022-12-01,3618,700,0,35,632,1363,13741,5,7457,10468,31669,1.0
2023-01-01,3618,498,0,128,649,1275,14238,5,7585,11119,32944,1.0
2023-02-01,3618,794,0,18,492,1306,15033,5,7603,11612,34252,1.0
2023-03-01,3618,544,0,24,962,1532,15578,5,7628,12574,35782,1.0
2023-04-01,3618,511,0,104,1113,1730,16089,5,7729,13687,37510,1.0
2023-05-01,3618,351,0,335,826,1510,16438,5,8066,14513,39021,1.0
2023-06-01,3618,535,0,670,1014,2216,16974,5,8735,15527,41238,1.0
2023-07-01,3618,323,0,207,703,1233,17294,5,8944,16222,42464,1.0
2023-08-01,3618,426,0,70,921,1419,17722,5,9013,17143,43881,1.0
2023-09-23,3618,431,0,-221,574,781,18153,5,8792,17715,44664,1.0
2023-10-01,3618,221,0,-106,522,637,18377,5,8684,18244,45308,1.0
2023-11-01,3618,-39,0,-431,988,519,18335,5,8255,19226,45822,1.0
2023-12-01,3618,-78,0,-380,1017,564,18258,5,7876,20248,46386,1.0
2022-01-01,3619,729,1,652,505,1891,9203,17,9804,4570,23593,1.0
2022-02-01,3619,831,1,874,303,2009,10030,18,10676,4875,25598,1.0
2022-03-01,3619,1109,-1,1041,405,2554,11142,17,11714,5277,28151,1.0
2022-04-01,3619,1080,-1,-395,468,1156,12223,16,11322,5751,29307,1.0
2022-05-01,3619,1313,0,78,723,2114,13537,16,11400,6470,31425,1.0
2022-06-01,3619,1872,0,43,840,2753,15407,16,11444,7310,34182,1.0
2022-07-01,3619,1898,-3,-945,593,1543,17306,13,10494,7906,35723,1.0
2022-08-01,3619,1651,-1,-234,723,2140,18960,12,10261,8625,37865,1.0
2022-09-01,3619,1243,-1,9,683,1936,20200,11,10270,9310,39800,1.0
2022-10-01,3619,946,0,91,742,1779,21149,11,10366,10051,41578,1.0
2022-11-01,3619,894,-1,18,562,1471,22045,10,10382,10617,43056,1.0
2022-12-01,3619,1077,0,-26,818,1872,23125,10,10354,11435,44926,1.0
2023-01-01,3619,906,0,51,1012,1972,24027,10,10409,12446,46897,1.0
2023-02-01,3619,1346,0,138,720,2204,25372,10,10547,13171,49095,1.0
2023-03-01,3619,1199,0,-188,934,1937,26567,10,10356,14100,51041,1.0
2023-04-01,3619,1051,0,-33,1323,2336,27616,10,10328,15423,53376,1.0
2023-05-01,3619,742,0,58,1102,1904,28363,10,10387,16524,55284,1.0
2023-06-01,3619,1530,0,215,1101,2849,29907,10,10612,17666,58202,1.0
2023-07-01,3619,776,0,123,988,1890,30670,10,10721,18619,60024,1.0
2023-08-01,3619,1008,0,-147,1340,2204,31677,10,10575,19962,62225,1.0
2023-09-23,3619,807,0,-252,819,1377,32485,10,10327,20785,63605,1.0
2023-10-01,3619,216,0,-174,1054,1101,32712,10,10161,21884,64771,1.0
2023-11-01,3619,-310,0,-486,1403,605,32394,10,9666,23231,65299,1.0
2023-12-01,3619,-323,0,-488,1639,828,32070,10,9176,24866,66126,1.0
2022-01-01,3620,799,0,432,486,1718,9112,2,11140,4330,24587,1.0
2022-02-01,3620,956,0,697,295,1947,10067,2,11838,4626,26534,1.0
2022-03-01,3620,1265,0,903,347,2516,11335,2,12739,4977,29050,1.0
2022-04-01,3620,1509,0,160,406,2072,12840,2,12901,5379,31123,1.0
2022-05-01,3620,1467,0,529,681,2673,14306,2,13428,6060,33797,1.0
2022-06-01,3620,1436,-1,30,939,2407,15744,1,13455,7002,36201,1.0
2022-07-01,3620,1837,0,-1171,934,1597,17581,1,12284,7935,37802,1.0
2022-08-01,3620,1468,0,-308,1474,2633,19049,1,11978,9408,40435,1.0
2022-09-01,3620,1480,0,-308,1674,2849,20532,1,11670,11080,43280,1.0
2022-10-01,3620,1147,0,-19,1005,2132,21679,1,11647,12084,45412,1.0
2022-11-01,3620,1045,0,-164,687,1568,22720,1,11486,12774,46978,1.0
2022-12-01,3620,1249,0,-370,670,1552,23971,1,11116,13442,48532,1.0
2023-01-01,3620,850,0,-155,810,1506,24823,1,10963,14249,50035,1.0
2023-02-01,3620,1421,0,-180,378,1622,26245,1,10782,14628,51655,1.0
2023-03-01,3620,1188,0,-217,790,1762,27436,1,10567,15416,53418,1.0
2023-04-01,3620,1052,0,-80,1010,1980,28485,1,10484,16428,55398,1.0
2023-05-01,3620,824,0,300,1162,2286,29309,1,10784,17589,57678,1.0
2023-06-01,3620,1197,0,704,520,2421,30507,1,11490,18110,60110,1.0
2023-07-01,3620,653,0,459,480,1591,31161,1,11945,18584,61689,1.0
2023-08-01,3620,1174,0,9,784,1968,32336,1,11950,19368,63657,1.0
