state,puma22,stab,PUMA22name,pop20,afact
37,3701205,NC,Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns,132443,1 
37,3701206,NC,Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town,137026,1 
37,3701207,NC,Wake County (West Central)--Cary Town,139671,1 
37,3701208,NC,Wake County (Southwest)--Apex & Holly Springs Towns,156157,1 
37,3701301,NC,Durham County (South)--Durham City (South),178198,1 
37,3701302,NC,Durham County (North)--Durham City (North),146635,1 
37,3701400,NC,Orange County--Chapel Hill Town,148696,1 
37,3701500,NC,Chatham & Lee Counties,139570,1 
37,3701600,NC,Alamance County--Burlington City,171415,1 
37,3701701,NC,Greensboro City (North),138383,1 
37,3701702,NC,Greensboro City (South),121736,1 
37,3701703,NC,Guilford County (North)--Summerfield Town,138684,1 
37,3701704,NC,Guilford County (South)--High Point City,142496,1 
37,3701801,NC,Winston-Salem City (North),110407,1 
37,3701802,NC,Winston-Salem City (South),131768,1 
37,3701803,NC,Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village,140415,1 
37,3701900,NC,"Davie, Yadkin & Iredell (North) Counties",105012,1 
37,3702000,NC,Caldwell & Alexander Counties,117096,1 
37,3702100,NC,Burke & McDowell Counties,132148,1 
37,3702201,NC,Buncombe County (Southeast)--Asheville City,135734,1 
37,3702202,NC,Buncombe County (Northwest),133718,1 
37,3702300,NC,"Haywood, Madison, Swain, Graham & Jackson (North) Counties",105429,1 
37,3702400,NC,"Jackson (South), Macon, Cherokee & Clay Counties",119986,1 
37,3702500,NC,Henderson & Transylvania Counties,149267,1 
37,3702600,NC,"Rutherford, Cleveland (West) & Polk Counties--Shelby City",134839,1 
37,3702700,NC,Lincoln & Cleveland (East) Counties,135262,1 
37,3702800,NC,Catawba County--Hickory City,160610,1 
37,3702900,NC,Iredell (South)--Mooresville Town & Statesville City,161607,1 
37,3703001,NC,Gaston County (Northwest)--Mount Holly City,107816,1 
37,3703002,NC,Gaston County (Southeast)--Gastonia & Belmont Cities,120127,1 
37,3703101,NC,Charlotte City (Central),128081,1 
37,3703102,NC,Charlotte City (Northwest),130264,1 
37,3703103,NC,Charlotte City (Northeast),123675,1 
37,3703104,NC,Charlotte City (South),157590,1 
37,3703105,NC,Charlotte City (Southwest),120328,1 
37,3703106,NC,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",176108,1 
37,3703107,NC,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,134831,1 
37,3703108,NC,Mecklenburg County (South)--Matthews Town (South),144605,1 
37,3703200,NC,"Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town",168013,1 
37,3703300,NC,Stanly & Cabarrus (East) Counties,120295,1 
37,3703400,NC,Rowan County,146875,1 
37,3703500,NC,Davidson County,168930,1 
37,3703600,NC,Randolph County,144171,1 
37,3703700,NC,Moore & Montgomery Counties,125478,1 
37,3703800,NC,Harnett County,133568,1 
37,3703900,NC,Sampson & Duplin Counties,107751,1 
37,3704000,NC,Wayne County,117333,1 
37,3704101,NC,"Lenoir, Onslow (North) & Jones Counties",111257,1 
37,3704200,NC,Pitt County--Greenville City,170243,1 
37,3704300,NC,Craven & Carteret Counties,168406,1 
37,3704501,NC,Onslow County (South)--Jacksonville City,157613,1 
37,3704601,NC,Pender & New Hanover (North) Counties,118807,1 
37,3704701,NC,New Hanover County (South)--Wilmington City,167098,1 
37,3704800,NC,Brunswick County,136693,1 
37,3704900,NC,"Columbus, Bladen & Robeson Counties",196759,1 
37,3705001,NC,Cumberland County (Central)--Fayetteville City (Central & East),108866,1 
37,3705002,NC,Cumberland County (East)--Hope Mills & Spring Lake Towns,115389,1 
37,3705003,NC,Cumberland County (West)--Fayetteville City (West),110473,1 
37,3705200,NC,"Hoke, Richmond & Scotland Counties",129202,1 
37,3705301,NC,Union (East) & Anson Counties--Monroe City,115838,1 
37,3705401,NC,Union County (West)--Indian Trail & Stallings Towns,144484,1 
38,3800100,ND,West North Dakota--Dickinson & Williston Cities,112858,1 
38,3800200,ND,North Central North Dakota--Minot City,117198,1 
38,3800300,ND,Bismarck & Mandan Cities,131749,1 
38,3800400,ND,East Central North Dakota--Jamestown City,114068,1 
38,3800500,ND,Northeast North Dakota--Grand Forks City,118696,1 
38,3800600,ND,Cass County--Fargo City,184525,1 
39,3900100,OH,"Mercer, Defiance, Williams, Van Wert & Paulding Counties",165653,1 
39,3900200,OH,"Fulton, Putnam & Henry Counties",104826,1 
39,3900301,OH,Lucas County (West)--Sylvania & Maumee Cities,138675,1 
39,3900302,OH,Toledo City (West),156151,1 
39,3900303,OH,Toledo City (Central),113519,1 
39,3900401,OH,"Sandusky, Ottawa & Lucas (East) Counties--Oregon City",122194,1 
39,3900500,OH,Erie & Huron Counties,134187,1 
39,3900601,OH,Lorain County (North)--Lorain & Elyria Cities,133254,1 
39,3900602,OH,"Lorain County (South)--North Ridgeville, Avon Lake & Avon Cities",179710,1 
39,3900701,OH,"Cuyahoga County--Westlake, North Olmsted Cities & Bay Village",105921,1 
39,3900702,OH,"Cuyahoga County (West)--Lakewood, Rocky River, Brook Park & Berea Cities",143132,1 
39,3900703,OH,Cleveland City (West),106275,1 
39,3900704,OH,"Cuyahoga County (South Central)--Parma, Parma Heights & Seven Hills Cities",125088,1 
39,3900705,OH,"Cuyahoga County (South)--Strongsville, North Royalton & Broadview Heights Cities",118968,1 
39,3900706,OH,"Cuyahoga County (Southeast)--Garfield Heights, Maple Heights & Bedford Cities",105506,1 
39,3900707,OH,Cleveland City (Central),116999,1 
39,3900708,OH,Cleveland City (East) & Bratenahl Village,150888,1 
39,3900709,OH,"Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities",144593,1 
39,3900710,OH,"Cuyahoga County (East)--Shaker Heights, Solon, Mayfield Heights & Lyndhurst Cities",147447,1 
39,3900801,OH,"Lake County (West)--Willoughby, Eastlake, Willowick & Wickliffe Cities",106775,1 
39,3900802,OH,Lake County (East)--Mentor & Painesville Cities,125828,1 
39,3900900,OH,Ashtabula & Geauga Counties,192971,1 
39,3901001,OH,Trumbull (Outside Warren City) & Mahoning (Outside Youngstown City) Counties,129720,1 
39,3901002,OH,Trumbull County (South Central)--Warren & Niles Cities,112758,1 
39,3901003,OH,"Mahoning County (Northeast)--Youngstown City, Boardman & Austintown",188113,1 
39,3901100,OH,Portage County,161791,1 
39,3901201,OH,"Summit County (North & Northwest)--Hudson, Twinsburg & Macedonia Cities",120557,1 
39,3901202,OH,"Summit County (East Central)--Cuyahoga Falls, Stow & Tallmadge Cities",111908,1 
39,3901203,OH,Summit County (Central)--Akron City,192570,1 
39,3901204,OH,"Summit County (South)--Green, Barberton & New Franklin Cities",115393,1 
39,3901300,OH,Medina County,182470,1 
39,3901400,OH,Wayne County,116894,1 
39,3901500,OH,"Ashland, Holmes & Coshocton Counties",133282,1 
39,3901600,OH,Richland County,124936,1 
39,3901700,OH,"Seneca, Wyandot & Crawford Counties",118994,1 
39,3901800,OH,Wood County,132248,1 
39,3901900,OH,Hancock & Hardin Counties,105616,1 
39,3902000,OH,Allen County,102206,1 
39,3902100,OH,"Auglaize, Logan & Champaign Counties",131286,1 
39,3902200,OH,"Darke, Shelby & Preble Counties",141110,1 
39,3902300,OH,Miami County,108774,1 
39,3902400,OH,Clark County,136001,1 
39,3902500,OH,"Union, Pickaway & Madison Counties",165147,1 
39,3902600,OH,"Marion, Knox & Morrow Counties",163030,1 
39,3902701,OH,Stark County (West)--Massillon City,141087,1 
39,3902702,OH,Stark County (Central)--Canton & North Canton Cities,136231,1 
39,3902703,OH,Stark County (East) & Carroll County--Aliance City,124256,1 
39,3902800,OH,Columbiana & Jefferson Counties,167126,1 
39,3902900,OH,Tuscarawas & Harrison Counties,107746,1 
39,3903000,OH,"Belmont, Guernsey, Noble & Monroe Counties",132435,1 
39,3903100,OH,"Muskingum, Perry & Morgan Counties",135620,1 
39,3903200,OH,Licking County,178519,1 
39,3903301,OH,Delaware County (North),100545,1 
39,3903302,OH,Delaware County (South),113579,1 
39,3903401,OH,"Columbus (Far Northeast), Gahanna & New Albany Cities",120960,1 
39,3903402,OH,Columbus (North) & Westerville Cities,124289,1 
39,3903403,OH,Columbus (North) & Worthington Cities,111193,1 
39,3903404,OH,Columbus (Far Northwest) & Dublin Cities,115442,1 
39,3903405,OH,"Columbus (Far West), Hilliard & Upper Arlington Cities",131555,1 
39,3903406,OH,Columbus (Central) & Grandview Heights Cities,109590,1 
39,3903407,OH,Columbus City (Northeast),106942,1 
39,3903408,OH,"Columbus (East), Reynoldsburg, Whitehall & Bexley Cities",128653,1 
39,3903409,OH,"Columbus (Southeast), Canal Winchester & Groveport Cities",161930,1 
39,3903410,OH,Columbus City (West),107237,1 
39,3903411,OH,Columbus (Southwest) & Grove City Cities,106016,1 
39,3903500,OH,Fairfield County,158921,1 
39,3903600,OH,Greene County,167966,1 
39,3903701,OH,"Montgomery County (Northeast)--Huber Heights, Trotwood, Vandalia & Englewood Cities",129251,1 
39,3903702,OH,Montgomery County (West)--Miamisburg & West Carrollton Cities,109224,1 
39,3903703,OH,Montgomery County (East Central)--Dayton & Riverside Cities,166954,1 
39,3903704,OH,Montgomery County (Southeast)--Kettering & Centerville Cities,131880,1 
39,3903801,OH,"Butler County (North & West)--Middletown, Oxford & Trenton Cities",128807,1 
39,3903802,OH,Butler County (South Central)--Hamilton & Fairfield Cities,136815,1 
39,3903803,OH,Butler County (Southeast)--Monroe City & Beckett Ridge,124735,1 
39,3903901,OH,"Warren County (West)--Mason, Springboro (West) & Franklin Cities",117669,1 
39,3903902,OH,Warren County (East)--Lebanon & Springboro (East) Cities,124668,1 
39,3904000,OH,"Highland, Clinton & Fayette Counties",114286,1 
39,3904100,OH,"Ross, Hocking & Vinton Counties",117943,1 
39,3904200,OH,"Athens, Washington & Meigs Counties",144412,1 
39,3904300,OH,"Lawrence, Jackson & Gallia Counties",120113,1 
39,3904400,OH,"Scioto, Adams & Pike Counties",128573,1 
39,3904501,OH,Clermont (East) & Brown Counties,113702,1 
39,3904602,OH,Clermont County (West),138575,1 
39,3904701,OH,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville",107204,1 
39,3904702,OH,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities",108132,1 
39,3904703,OH,"Hamilton County (Central)--Forest Park, White Oak & Finneytown",150223,1 
39,3904704,OH,Hamilton County (West)--Mack & Dent,117223,1 
39,3904705,OH,Cincinnati City (West),111149,1 
39,3904706,OH,Cincinnati City (Central),126935,1 
39,3904707,OH,Cincinnati (East) & Norwood Cities,109773,1 
40,4020100,OK,"Panhandle & NW Oklahoma Counties--Guymon, Woodward, Alva & Kingfisher Cities",110170,1 
40,4020200,OK,"North Central Oklahoma Counties--Enid, Ponca City, Blackwell & Perry Cities",121639,1 
40,4020300,OK,"Northeast Oklahoma Counties--Bartlesville, Skiatook, Pawhuska & Pawnee Cities",113826,1 
40,4020400,OK,"Northeast Oklahoma Counties--Claremore, Nowata & Catoosa Cities",104560,1 
40,4020500,OK,"Northeast Oklahoma Counties--Miami, Pryor Creek, Grove & Vinita Cities",123835,1 
40,4020600,OK,"East Oklahoma Counties--Tahleqhah, Ft. Gibson, Sallisaw & Stilwell Cities",105854,1 
40,4020700,OK,"East Oklahoma Counties--Muskogee, Wagoner & Coweta Cities",147320,1 
40,4020801,OK,"Tulsa County (North)--North Tulsa, Owasso & Collinsville Cities",127576,1 
40,4020802,OK,Tulsa County (West)--Tulsa & Sand Springs Cities,113372,1 
40,4020803,OK,Tulsa County (East)--Northeast Tulsa City,147910,1 
40,4020804,OK,"Tulsa County (Southwest)--South Tulsa, Jenks & Glenpool Cities",159683,1 
40,4020805,OK,"Tulsa County (Southeast)--SE Tulsa, Broken Arrow & Bixby Cities",120738,1 
40,4020900,OK,"Northeast Oklahoma Counties--Sapulpa, Bristow & Okmulgee Cities",108460,1 
40,4021000,OK,"East Central Oklahoma Counties--McAlester, Seminole, Holdenville & Eufaula Cities",110947,1 
40,4021100,OK,"North Central Oklahoma Counties--Stillwater, Guthrie & Cushing Cities",131201,1 
40,4021200,OK,"East Central Oklahoma Counties--Shawnee, Stroud, Chandler & Tecumseh Cities",105912,1 
40,4021301,OK,North Cleveland County--South Oklahoma City & Moore Cities,143749,1 
40,4021302,OK,South Cleveland County--Norman & Noble Cities,151779,1 
40,4021401,OK,"Oklahoma County (Northwest)--NW Oklahoma City, Bethany & Warr Acres Cities",170164,1 
40,4021402,OK,Oklahoma County (Northeast)--Edmond & North Oklahoma City,161564,1 
40,4021403,OK,"Oklahoma County (East)--Midwest City, Del City, East Oklahoma City & Choctaw Cities",120282,1 
40,4021404,OK,"Oklahoma County (Central)--Oklahoma City, The Village & Nichols Hills Cities",111237,1 
40,4021405,OK,Oklahoma County (Southwest)--West Central Oklahoma City,112912,1 
40,4021406,OK,Oklahoma County (Southeast)--East Central Oklahoma City,120133,1 
40,4021500,OK,"Canadian County--Yukon, Mustang, El Reno, West Oklahoma City & Piedmont Cities",154405,1 
40,4021600,OK,"Southwest Oklahoma Counties--Altus, Weatherford, Elk City, Clinton & Anadarko Cities PUM",137033,1 
40,4021700,OK,"Southwest Oklahoma Counties--Lawton, Elgin, Cache & Walters Cities",126652,1 
40,4021800,OK,"South Central Oklahoma Counties--Chickasha, Newcastle, Blanchard & Purcell Cities",122113,1 
40,4021900,OK,"South Central Oklahoma Counties--Ardmore, Duncan, Sulphur & Madill Cities",120238,1 
40,4022000,OK,"Southeast Oklahoma Counties--Durant, Ada, Atoka & Tishomingo Cities",129125,1 
40,4022100,OK,"Southeast Oklahoma Counties--Poteau, Idabel, Broken Bow, Wilburton & Hugo Cities",124964,1 
41,4100301,OR,Benton County & Linn County (South)--Corvallis & Harrisburg Cities,106559,1 
41,4100501,OR,Clackamas County (Northwest)--Milwaukie & Happy Valley Cities,104100,1 
41,4100502,OR,"Clackamas County (Northwest)--Oregon City, Gladstone Cities & Oak Grove",100886,1 
41,4100503,OR,"Clackamas County (South & East)--Canby, Sandy, Estacada & Molalla Cities",107911,1 
41,4100504,OR,"Clackamas County (Northwest)--Lake Oswego, West Linn & Wilsonville Cities",108504,1 
41,4101701,OR,Deschutes County (Central)--Bend City,111822,1 
41,4101702,OR,Crook & Jefferson & Deschutes (Outside Bend) Counties--Redmond & Prineville Cities,135671,1 
41,4101900,OR,Douglas County,111201,1 
41,4102901,OR,Jackson County (Central)--Medford & Central Point Cities,115210,1 
41,4102902,OR,Jackson County (Outside Medford & Central Point Cities)--Ashland City,108049,1 
41,4103903,OR,Lane County (West Central)--Eugene City (West & South),157989,1 
41,4103904,OR,Lane County (East Central)--Eugene (Northeast) & Springfield Cities,112050,1 
41,4103905,OR,Lane County (Outside Eugene & Springfield Cities),112932,1 
41,4104301,OR,Linn County (North & East)--Albany & Lebanon Cities,117235,1 
41,4104703,OR,"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville",110241,1 
41,4104704,OR,Marion County (West Central)--Salem City (South) & Four Corners,114953,1 
41,4104705,OR,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,120726,1 
41,4105101,OR,Multnomah County--Portland City (North & Northeast),123331,1 
41,4105102,OR,Multnomah County--Portland City (East),129838,1 
41,4105103,OR,Multnomah County--Portland City (Southeast),118112,1 
41,4105105,OR,Multnomah County--Portland City (Central East),124397,1 
41,4105114,OR,Multnomah County--Portland City (Northwest & Southwest),149913,1 
41,4105116,OR,Multnomah County (East)--Gresham & Troutdale Cities,169837,1 
41,4105901,OR,"Umatilla (East & South), Union, Baker & Wallowa Counties",102104,1 
41,4106501,OR,"Umatilla (Northwest) & Grant Counties, Columbia Gorge & Columbia Basin",103608,1 
41,4106720,OR,"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities",122946,1 
41,4106721,OR,"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills",123390,1 
41,4106722,OR,Washington County (Central)--Hillsboro City,122408,1 
41,4106723,OR,Washington County (Central)--Beaverton City (West) & Aloha,117615,1 
41,4106724,OR,Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill,114013,1 
41,4107100,OR,Yamhill County,107722,1 
41,4109000,OR,"Columbia, Clatsop & Tillamook Counties",121051,1 
41,4109100,OR,"Josephine, Coos & Curry Counties",176465,1 
41,4109200,OR,"Klamath, Malheur, Lake & Harney Counties",116639,1 
41,4109300,OR,Polk & Lincoln Counties,137828,1 
42,4200111,PA,"Erie City, Millcreek township, Lawrence Park Township & Wesleyville Borough",155946,1 
42,4200112,PA,Erie County (Outer),114930,1 
42,4200200,PA,Crawford & Warren Counties,122525,1 
42,4200300,PA,"Clearfield, McKean, Elk, Potter & Cameron Counties",172927,1 
42,4200400,PA,"Bradford, Tioga, Susquehanna & Sullivan Counties",145286,1 
42,4200500,PA,Pike & Wayne Counties,109690,1 
42,4200600,PA,Monroe County,168327,1 
42,4200701,PA,"Lackawanna County--Scranton City, Dunmore, Old Forge, Taylor & Moosic Boroughs",111120,1 
42,4200702,PA,Lackawanna (Outside Greater Scranton City) & Wyoming Counties,130845,1 
42,4200801,PA,Luzerne County (East)--Kingston Borough,127296,1 
42,4200802,PA,Luzerne County (South Central)--Wilkes-Barre & Hazleton Cities,136702,1 
42,4200803,PA,Columbia & Luzerne (West) Counties--Bloomsburg Town & Berwick Borough,126323,1 
42,4200900,PA,Lycoming & Clinton Counties,151638,1 
42,4201000,PA,Northumberland & Montour Counties,109783,1 
42,4201100,PA,"Mifflin, Union, Snyder & Juniata Counties",152069,1 
42,4201200,PA,Centre County,158172,1 
42,4201300,PA,"Venango, Jefferson, Clarion & Forest Counties",139160,1 
42,4201400,PA,Mercer County,110652,1 
42,4201511,PA,Lawrence & Beaver (North) Counties--New Castle City,115153,1 
42,4201512,PA,Beaver County (South),139132,1 
42,4201600,PA,Butler County,193763,1 
42,4201701,PA,Pittsburgh City (North),194421,1 
42,4201702,PA,Pittsburgh City (South),111944,1 
42,4201801,PA,Allegheny County (West),115889,1 
42,4201802,PA,Allegheny County (North)--Franklin Park Borough & Allison Park,164836,1 
42,4201803,PA,Allegheny County (North Central),129211,1 
