state,puma22,stab,PUMA22name,hus20,afact
06,0607902,CA,San Luis Obispo County (East)--Inland Region,45970,1 
06,0608101,CA,"San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town",48124,1 
06,0608102,CA,"San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities PU",43981,1 
06,0608103,CA,"San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities",43678,1 
06,0608104,CA,San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities,51908,1 
06,0608105,CA,"San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities",54730,1 
06,0608106,CA,"San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",41272,1 
06,0608301,CA,Santa Barbara County (Northwest)--Santa Maria City & Orcutt,39427,1 
06,0608302,CA,"Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",37866,1 
06,0608303,CA,Santa Barbara County--South Coast Region,80986,1 
06,0608505,CA,Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock,29703,1 
06,0608506,CA,"Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",41485,1 
06,0608507,CA,"Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",53227,1 
06,0608508,CA,Santa Clara County (Central)--San Jose (West Central) & Campbell Cities,54864,1 
06,0608510,CA,Santa Clara County (Central)--San Jose City (Central),56415,1 
06,0608511,CA,Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park P,38583,1 
06,0608512,CA,Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley),39196,1 
06,0608515,CA,Santa Clara County (Northwest)--Palo Alto City & Los Altos Hills Town,38563,1 
06,0608516,CA,Santa Clara County (Northwest)--Sunnyvale City,64016,1 
06,0608517,CA,Santa Clara County (Northwest)--Santa Clara City,49056,1 
06,0608518,CA,Santa Clara County (Northwest)--San Jose (Berryessa) & Milpitas Cities,33184,1 
06,0608519,CA,Santa Clara County (Central)--San Jose City (North),68730,1 
06,0608520,CA,Santa Clara County (Central)--San Jose City (Southeast/Evergreen),33715,1 
06,0608521,CA,Santa Clara County (North)--San Jose City (North Valley/East San Jose),37630,1 
06,0608522,CA,Santa Clara County (Northwest)--Mountain View & Los Altos Cities,49668,1 
06,0608701,CA,Santa Cruz County (North)--Watsonville & Scotts Valley Cities,54550,1 
06,0608702,CA,Santa Cruz County (South & Coastal)--Santa Cruz City,51795,1 
06,0608900,CA,Shasta County--Redding City,79380,1 
06,0609501,CA,Solano County (Southwest)--Vallejo & Benicia Cities,57371,1 
06,0609502,CA,Solano County (Central)--Fairfield & Suisun City Cities,52563,1 
06,0609503,CA,Solano County (Northeast)--Vacaville & Dixon Cities,52303,1 
06,0609702,CA,"Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities",49993,1 
06,0609704,CA,"Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",56414,1 
06,0609705,CA,Sonoma County (Central)--Santa Rosa City (West),35258,1 
06,0609706,CA,Sonoma County (East)--Santa Rosa City (East),63077,1 
06,0609901,CA,"Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",36136,1 
06,0609902,CA,Stanislaus County (Central)--Modesto City (West),40894,1 
06,0609903,CA,"Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",63680,1 
06,0609904,CA,Stanislaus County (Central)--Modesto City (East),42430,1 
06,0610100,CA,Sutter & Yuba Counties--Yuba City & Marysville Cities,63957,1 
06,0610701,CA,Tulare County (Northwest)--Visalia City,52106,1 
06,0610702,CA,Tulare County (West Central)--Tulare & Porterville Cities,49421,1 
06,0610703,CA,"Tulare County (Outside Visalia, Tulare & Porterville Cities)",49125,1 
06,0611102,CA,Ventura County (Southeast)--Thousand Oaks City,56876,1 
06,0611103,CA,Ventura County (Southwest)--Oxnard & Port Hueneme Cities,57621,1 
06,0611104,CA,Ventura County (Southwest)--San Buenaventura (Ventura) City,50466,1 
06,0611107,CA,"Ventura County (North)--Santa Paula, Fillmore & Ojai Cities",36752,1 
06,0611108,CA,Ventura County (Southeast)--Simi Valley City,44978,1 
06,0611109,CA,Ventura County (South Central)--Camarillo City & Moorpark City (Southwest),46387,1 
06,0611301,CA,"Yolo County (North)--Woodland & Winters Cities, UC Davis & Rural",35109,1 
06,0611302,CA,Yolo County (South)--Davis & West Sacramento Cities,45079,1 
08,0800100,CO,Northwest Colorado,49967,1 
08,0800200,CO,Mid Mountain,95377,1 
08,0800301,CO,Larimer,51219,1 
08,0800302,CO,Fort Collins,60753,1 
08,0800303,CO,Loveland,46797,1 
08,0800401,CO,Foothills,51766,1 
08,0800501,CO,East Boulder,51204,1 
08,0800502,CO,Boulder,54563,1 
08,0800601,CO,Broomfield,68087,1 
08,0800701,CO,Wheat Ridge,53156,1 
08,0800702,CO,Lakewood,56455,1 
08,0800703,CO,South Jefferson,62959,1 
08,0800801,CO,Highlands Ranch,54118,1 
08,0800901,CO,Castle Rock,47706,1 
08,0800902,CO,Parker,46500,1 
08,0801001,CO,Weld Rural,37271,1 
08,0801002,CO,Greeley,46379,1 
08,0801003,CO,South Weld,36312,1 
08,0801101,CO,Thornton,71269,1 
08,0801201,CO,Brighton,38523,1 
08,0801202,CO,Commerce City,64714,1 
08,0801301,CO,North Aurora,50455,1 
08,0801401,CO,Adams Arapahoe,37400,1 
08,0801501,CO,Englewood,50823,1 
08,0801601,CO,South Aurora,47222,1 
08,0801602,CO,South Metro,50424,1 
08,0801603,CO,Southeast Aurora,42133,1 
08,0801701,CO,Downtown Denver,87649,1 
08,0801702,CO,Northeast Denver,65352,1 
08,0801703,CO,Southwest Denver,45718,1 
08,0801704,CO,South Denver,69143,1 
08,0801705,CO,Glendale,92084,1 
08,0801800,CO,Northeast Colorado,48863,1 
08,0801900,CO,Southeast Colorado,51304,1 
08,0802001,CO,El Paso Teller,40534,1 
08,0802002,CO,North El Paso,53991,1 
08,0802003,CO,West Colorado Springs,53220,1 
08,0802004,CO,Central Colorado Springs,50051,1 
08,0802005,CO,Northeast Colorado Springs,50454,1 
08,0802006,CO,South Colorado Springs,52525,1 
08,0802101,CO,Central Mountain,64112,1 
08,0802200,CO,Southwest Colorado,65546,1 
08,0802301,CO,Pueblo,66302,1 
08,0802401,CO,West Central Colorado,51021,1 
08,0802501,CO,Mesa,59983,1 
09,0920100,CT,Northwest Hills,55478,1 
09,0920201,CT,Hartford Town,53259,1 
09,0920202,CT,Connecticut River North,67342,1 
09,0920203,CT,Capitol East,42889,1 
09,0920204,CT,"East Hartford, Manchester & Vernon Towns",62567,1 
09,0920205,CT,"Glastonbury, Wethersfield, Rocky Hill & Newington Towns",48828,1 
09,0920206,CT,"New Britain, Southington, Berlin & Plainville Towns",66271,1 
09,0920207,CT,Capitol West,67691,1 
09,0920301,CT,Northeastern Planning Region & Stafford Town,46676,1 
09,0920401,CT,Shoreline Southeastern,57680,1 
09,0920402,CT,Inland Southeastern,67503,1 
09,0920500,CT,Lower Connecticut River Valley,82497,1 
09,0920601,CT,New Haven Town,57525,1 
09,0920602,CT,South Central West,57479,1 
09,0920603,CT,South Central North,71099,1 
09,0920604,CT,South Central East,59941,1 
09,0920701,CT,Waterbury Town,48392,1 
09,0920702,CT,Naugatuck Valley North,75043,1 
09,0920703,CT,Naugatuck Valley South,68298,1 
09,0920801,CT,Bridgeport Town,58874,1 
09,0920802,CT,Bridgeport Suburban,66458,1 
09,0920901,CT,Stamford & Greenwich Towns,82630,1 
09,0920902,CT,Western Central,38175,1 
09,0920903,CT,Norwalk & Westport Towns,48719,1 
09,0920904,CT,Western North,79240,1 
10,1000101,DE,Brandywine/Piedmont,53623,1 
10,1000102,DE,Greater Wilmington,55958,1 
10,1000103,DE,Churchmans/New Castle,44337,1 
10,1000104,DE,Greater Newark,43020,1 
10,1000105,DE,South Glasgow/Middletown,36809,1 
10,1000200,DE,Kent,72708,1 
10,1000301,DE,Sussex East,94448,1 
10,1000302,DE,Sussex West,47832,1 
12,1200101,FL,Alachua County (Central)--Gainesville City (Central),71188,1 
12,1200102,FL,Alachua County (Outer),52171,1 
12,1200398,FL,Baker & Nassau Counties,51437,1 
12,1200500,FL,Bay County,102971,1 
12,1200798,FL,"Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",82848,1 
12,1200901,FL,Brevard County (Northwest)--Titusville,47510,1 
12,1200902,FL,Brevard County (East)--Beaches & Merritt Island,68945,1 
12,1200903,FL,Brevard County (Southwest)--Melbourne & West Melbourne Cities,61159,1 
12,1200904,FL,"Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns",64366,1 
12,1200905,FL,Brevard County (West)--Rockledge & Cocoa Cities,46814,1 
12,1201101,FL,"Broward County (NNW)--Coral Springs (North), Parkland, & Coconut Creek (North) Cities",36323,1 
12,1201102,FL,"Broward County (N Central)--Margate, Coconut Creek (South), & North Lauderdale Cities",46199,1 
12,1201103,FL,"Broward County (NE)--Deerfield Beach, Pompano Beach (North) & Lighthouse Point Cities",55983,1 
12,1201104,FL,Broward County (NE)--Pompano Beach (South) City,58724,1 
12,1201105,FL,"Broward County (West Central)--Tamarac, & North Lauderdale, & Sunrise (North) Cities",46048,1 
12,1201106,FL,Broward County (West Central)--Plantation & Sunrise Cities,77403,1 
12,1201107,FL,Broward County (Central)--Lauderhill & Lauderdale Lakes Cities,43796,1 
12,1201108,FL,Broward County (East Central)--Fort Lauderdale City (Central),67823,1 
12,1201109,FL,Broward County (Southeast)--Hollywood (North) & Dania Beach Cities,54939,1 
12,1201110,FL,Broward County (Central)--Davie Town & Cooper City,45347,1 
12,1201111,FL,Broward County (Southwest)--Pembroke Pines (West) City,46187,1 
12,1201112,FL,Broward County (SSW)--Miramar (West) & Pembroke Pines (Southwest) Cities,33454,1 
12,1201113,FL,Broward County (Southeast)--Hollywood (South) & Pembroke Pines (East) Cities,56878,1 
12,1201114,FL,"Broward County (SSE)--Miramar (East), Hallandale Beach & West Park Cities",49115,1 
12,1201115,FL,Broward County (Northwest) Coral Springs City,37412,1 
12,1201116,FL,"Broward County (East Central)--Wilton Manors, Fort Lauderdale (North), Oakland Park P",70099,1 
12,1201117,FL,"Broward County (West) Weston, Sunrise (S), Davie (W) Cities & Southwest Ranches Town",34599,1 
12,1201398,FL,"Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",85101,1 
12,1201500,FL,Charlotte County,110046,1 
12,1201700,FL,Citrus County,81687,1 
12,1201901,FL,"Clay County (North, Central, & South)",41148,1 
12,1201902,FL,Clay County (Northeast),43901,1 
12,1202101,FL,Collier County (Northwest),77888,1 
12,1202102,FL,Collier County (Southwest),74621,1 
12,1202103,FL,Collier County (East),75881,1 
12,1202799,FL,"Southwest Heartland--DeSoto, Hardee, & Highlands (Northwest) Counties",75947,1 
12,1203101,FL,Duval County (Outer)--Jacksonville City (North & West),58094,1 
12,1203102,FL,Duval County (Northwest Central)--Jacksonville City (Northwest),55440,1 
12,1203103,FL,Duval County (Southwest Central)--Jacksonville City (Southwest),74707,1 
12,1203104,FL,Duval County (North Central)--Jacksonville City (Arlington),50846,1 
12,1203105,FL,Duval County (East)--Jacksonville City (Beaches),63212,1 
12,1203106,FL,Duval County (Southeast)--Jacksonville City (Southeast),75103,1 
12,1203107,FL,Duval County (South Central)--Jacksonville City (Southeast River),57631,1 
12,1203301,FL,Escambia County (North),44708,1 
12,1203302,FL,Escambia County (Southeast),54176,1 
12,1203303,FL,Escambia County (Southwest),46506,1 
12,1203500,FL,Flagler County,55565,1 
12,1204798,FL,"Hamilton, Lafayette, Madison, Suwannee, & Taylor Counties",47142,1 
12,1205199,FL,"Southeast Heartland--Hendry, Highlands (South & East), Glades, & Okeechobee Counties",46853,1 
12,1205300,FL,Hernando County,89165,1 
12,1205701,FL,Hillsborough County (Central)--Tampa City (Central),63256,1 
12,1205702,FL,Hillsborough County (Southwest)--Tampa City (South Central),48835,1 
12,1205703,FL,Hillsborough County (Northwest),66691,1 
12,1205704,FL,Hillsborough County (North Central),53972,1 
12,1205705,FL,Hillsborough County (North Central)--Tampa City (North),72312,1 
12,1205706,FL,Hillsborough County (Northeast),51855,1 
12,1205707,FL,Hillsborough County (Central),60344,1 
12,1205708,FL,Hillsborough County (Southwest),49701,1 
12,1205709,FL,Hillsborough County (Southeast),35077,1 
12,1205710,FL,Hillsborough County (Southwest)--Tampa City (South),57438,1 
12,1205711,FL,"Hillsborough County (Central)--Progress Village, Gibsonton, Riverview",43405,1 
12,1205998,FL,"Holmes, Walton, & Washington Counties",75665,1 
12,1206100,FL,Indian River County,83529,1 
12,1206901,FL,Lake County (Northeast),47718,1 
12,1206902,FL,Lake County (Northwest),70225,1 
12,1206903,FL,Lake County (South),59685,1 
12,1207101,FL,Lee County (South & West)--Barrier Islands Region,99162,1 
12,1207102,FL,Lee County (North)--Cape Coral City (South),52065,1 
12,1207103,FL,Lee County (Northeast)--Lehigh Acres & North Fort Myers,75084,1 
12,1207104,FL,Lee County (Central)--Greater Fort Myers City,64387,1 
12,1207105,FL,Lee County (Southeast)--Bonita Springs City & Estero (East),78663,1 
12,1207106,FL,Lee County (North)--Cape Coral City (North),46971,1 
12,1207301,FL,Leon County (Outer),62133,1 
12,1207302,FL,Leon County (Central)--Tallahassee City (Central),71345,1 
12,1208101,FL,Manatee County (North),65071,1 
12,1208102,FL,Manatee County (West Central),70365,1 
12,1208103,FL,Manatee County (South),71197,1 
12,1208301,FL,Marion County (North),55470,1 
12,1208302,FL,Marion County (Central)--Ocala City,51711,1 
12,1208303,FL,Marion County (South Central),70199,1 
12,1208500,FL,Martin County,81371,1 
12,1208601,FL,Miami-Dade County (North Central)--Greater Miami Lakes Town,39696,1 
12,1208602,FL,Miami-Dade County (North Central)--Miami Gardens City,35989,1 
12,1208603,FL,Miami-Dade County (Northeast)--Greater North Miami Beach City (West),37199,1 
12,1208604,FL,"Miami-Dade County (NE)--Aventura, Sunny Isles Beach, North Miami Beach (East) Cities",67464,1 
12,1208605,FL,Miami-Dade County--North Miami City & Miami Shores & Biscayne Park Villages,37923,1 
12,1208606,FL,"Miami-Dade County (Northeast)--Opa-Locka City, West Little River & Brownsville",42981,1 
12,1208607,FL,Miami-Dade County (Northeast)--Greater Hialeah City (North),37428,1 
12,1208608,FL,Miami-Dade County (North Central)--Sweetwater City & Fontainebleau,36248,1 
12,1208609,FL,Miami-Dade County (Northeast)--Hialeah City (South),43126,1 
12,1208610,FL,"Miami-Dade County (Central)--MIA, Miami Springs & Doral Cities",38319,1 
12,1208611,FL,Miami-Dade County (Northeast Central)--Miami City (North),55419,1 
12,1208612,FL,"Miami-Dade County (Northeast)--Miami Beach City, Surfside & Bay Harbor Islands Towns",77390,1 
12,1208613,FL,Miami-Dade County (Northeast Central)--Miami City (Downtown),56105,1 
12,1208614,FL,Miami-Dade County (East)--Miami City (South) & Key Biscayne Village,64074,1 
12,1208615,FL,Miami-Dade County (East Central)--Miami City (West),40862,1 
12,1208616,FL,"Miami-Dade County (East)--Coral Gables City, Pinecrest Village & Kendall (South)",43883,1 
12,1208617,FL,"Miami-Dade County (East Central)--South Miami City, Westchester & Coral Terrace",41474,1 
12,1208618,FL,"Miami-Dade County (North Central)--Tamiami Trail Region (South), Tamiami",32799,1 
12,1208619,FL,Miami-Dade County (Central)--Kendale Lakes (Southwest) & Kendall West (South),36006,1 
12,1208620,FL,"Miami-Dade County (East Central)--Kendall (North), Sunset & Westwood Lakes",40443,1 
12,1208621,FL,"Miami-Dade County (Central)--The Hammocks (West), Richmond West (West) & Country Walk",45851,1 
12,1208622,FL,Miami-Dade County (Southwest)--South Miami Heights,41668,1 
12,1208623,FL,Miami-Dade County (Southeast)--Cutler Bay Town & Palmetto Bay Village,38381,1 
12,1208624,FL,Miami-Dade County (South)--Homestead City (North) & Florida City (North),32589,1 
12,1208625,FL,Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties,65329,1 
12,1209101,FL,Okaloosa County (North),44098,1 
12,1209102,FL,Okaloosa County (South),57099,1 
12,1209501,FL,Orange County (Northwest),53938,1 
12,1209502,FL,"Orange County (West Central)--Winter Garden, Ocoee Cities & Oakland Town",52150,1 
12,1209503,FL,Orange County (Southwest)--Disney-International Drive Region,71544,1 
12,1209504,FL,"Orange County (South Central)--Orlando City (South Central), Conway & Pine Castle PUM",68351,1 
12,1209505,FL,Orange County (Central)--Orlando City (East Downtown) & Azalea Park,62804,1 
12,1209506,FL,Orange County (Central)--Orlando City (West Downtown) & Pine Hills (Southeast),47355,1 
12,1209507,FL,"Orange County (North Central)--Orlando (North), Winter Park & Maitland Cities",56569,1 
12,1209508,FL,Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park P,46830,1 
12,1209509,FL,Orange County (Southeast),52749,1 
12,1209510,FL,Orange County (Northeast),49561,1 
12,1209701,FL,Osceola County (West),48007,1 
12,1209702,FL,Osceola County (East),37280,1 
12,1209703,FL,Osceola County (West)--Kissimmee,69393,1 
12,1209901,FL,Palm Beach County (Northeast),56651,1 
12,1209902,FL,Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities,64859,1 
12,1209903,FL,Palm Beach County (East)--West Palm Beach City (Southeast) & Palm Beach Town,82952,1 
12,1209904,FL,Palm Beach County (East)--Greenacres City (North) & Palm Springs Village (North),57078,1 
12,1209905,FL,"Palm Beach County (East Central)--Lake Worth City, Lantana Town & Atlantis City",55267,1 
12,1209906,FL,Palm Beach County (East Central)--Greater Boynton Beach City (North),86539,1 
12,1209907,FL,Palm Beach County (Southeast)--Greater Delray Beach City,80070,1 
12,1209908,FL,Palm Beach County (Southeast)--Boca Raton City & Highland Beach Town,65929,1 
12,1209909,FL,Palm Beach County (West of Boca Raton City),51725,1 
12,1209910,FL,Palm Beach County (Central)--Wellington Village & Agricultural Reserve,49110,1 
