county,total_population,area_land,pop_density
48419,24254,795.5891937,30.48558249918321
48421,2357,830.2184141,2.839011951517735
48423,231429,921.47311347,251.1511151188184
48425,9170,186.37711063,49.20132074696924
48427,65568,1223.1791306999999,53.60457708469634
48429,9142,896.72120619,10.19491893009048
48431,1391,829.14813,1.6776254443219933
48433,1358,831.9753211000001,1.6322599547838919
48435,3417,860.8067481,3.969532078532273
48437,7055,890.15961159,7.925544933900543
48439,2091953,865.284584298,2417.647370543633
48441,141739,915.536386637,154.81525591860276
48443,979,829.14813,1.180729913724825
48445,11937,888.85089827,13.429698977897619
48447,1426,839.0578037,1.6995253410572624
48449,31327,406.06376615,77.1479817000658
48451,119048,1522.001445456,78.2180597498267
48453,1267795,994.068626711,1275.359634067376
48455,13695,693.7949995,19.739260170323554
48457,20032,924.3899055,21.67050925244012
48459,40781,582.97985957,69.95267388839066
48461,3340,1241.3226126,2.690678447405575
48463,24918,1551.92175683,16.056221836143482
48465,47767,1032.86847463,46.24693382873494
48467,58782,842.5715984999999,69.76499101636881
48469,91280,882.10635887,103.4795850660593
48471,76506,784.2222891709999,97.5565232669864
48473,55505,513.2964156,108.13440014990043
48475,11375,835.60273142,13.612928216102933
48477,35561,604.19410734,58.85691298208682
48479,266963,3033.43000648,88.0069754138763
48481,41602,1086.14212967,38.30253782038621
48483,5091,914.5329411,5.5667759696840955
48485,129419,627.593619692,206.21465218769134
48487,12887,970.94579418,13.272625595833135
48489,20423,590.60204356,34.57996839444597
48491,591759,1115.83576877,530.3280433932526
48493,49374,803.7344747,61.43073559017015
48495,7629,835.73911838,9.12844670330627
48497,67877,904.39503399,75.05238026412087
48499,44615,645.24320672,69.1444706977914
48501,7707,799.71507806,9.637182305848395
48503,17894,914.49832151,19.56701240353707
48505,13945,998.41230883,13.96717556130853
48507,9900,1297.40714501,7.630603884121275
49001,6962,1355.05105884,5.137813777998789
49003,56891,1994.43982748,28.5248014084649
49005,131703,1164.726435126,113.07633795205513
49007,20208,1479.1835314,13.661590716111998
49009,564,696.98615,0.8091982889473486
49011,358831,299.066747468,1199.8358327630347
49013,19651,1691.53997531,11.6172247105178
49015,9839,2706.6560516,3.635112778435154
49017,5061,2458.75633715,2.0583576841397466
49019,9630,890.2181577700001,10.817573103791982
49021,55839,3050.18420907,18.306763189566603
49023,11648,1770.67998296,6.578263781199096
49025,7635,1373.79759115,5.557587266992348
49027,12860,2897.010162,4.439059333889903
49029,12162,609.1686199000001,19.964915464615512
49031,1809,758.43821,2.3851646398458746
49033,2507,1028.8468599999999,2.436708607926354
49035,1173331,742.070252575,1581.158921178306
49037,14610,3725.4884367,3.9216334309552683
49039,28458,1589.93068788,17.898893465567138
49041,21471,1839.3477667099999,11.673159577867484
49043,42156,1775.01162529,23.74970360721586
49045,71340,2877.19317713,24.79499832234471
49047,35488,2632.06126448,13.482968834698134
49049,648265,2004.080277208,323.4725711203223
49051,34028,1078.34897513,31.555647369069703
49053,176533,2427.43866616,72.72397958431637
49055,2500,1076.75007,2.321801567191911
49057,259390,576.27367539,450.11599709886934
50001,37306,766.33132533,48.68129328255657
50003,37235,674.23642605,55.2254351164924
50005,30402,649.21310604,46.82899916399229
50007,167523,536.849374295,312.0484218129045
50009,5972,662.369946,9.016109556395845
50011,49752,630.95992237,78.85128395021107
50013,7249,81.7656581,88.65580206221077
50015,25920,461.2546326,56.194557556840465
50017,29286,687.0083265000001,42.62830430192755
50019,27317,694.5493803,39.33053685571044
50021,60662,930.550274768,65.18938486706044
50023,59609,687.059963053,86.75953076223966
50025,45811,785.9585734999999,58.28678704527167
50027,57593,969.14424958,59.426654004250864
51001,33388,449.31710808,74.30832122701042
51003,111438,720.47211423,154.67357833703065
51005,15266,446.57217204,34.1848439195459
51007,13220,355.360473,37.201661423947954
51009,31381,473.96151222000003,66.21001746115157
51011,16039,334.22355925,47.98883728002786
51013,235764,25.9974138773,9068.748188290396
51015,76948,967.07354753,79.56788829198429
51017,4243,529.2016960000001,8.017736965075787
51019,79183,760.10419844,104.17387532197723
51021,6278,357.650792,17.553435195524465
51023,33542,541.2762347,61.96835894446854
51025,16044,566.233611,28.334594923931494
51027,20615,502.8544063,40.995961737086205
51029,16832,579.622545,29.039588168538202
51031,55656,503.20734035,110.60252014863121
51033,30861,527.3630052999999,58.519463234710905
51035,29123,474.7444353,61.34458423213876
51036,6817,182.90106,37.271517179834824
51037,11605,475.29569000000004,24.416379622546124
51041,359798,423.50565577,849.570708437956
51043,14726,175.95824205,83.69031099898966
51045,4914,328.098212,14.977222734758458
51047,52021,379.18677078999997,137.19096763744986
51049,9669,297.4740878,32.50367140045063
51051,14256,330.4505793,43.14109550117529
51053,28040,503.8856756,55.64754339684587
51057,10621,257.3349556,41.27305587084415
51059,1146825,391.020925779,2932.8993012721035
51061,72416,647.99375271,111.75416382819466
51063,15536,380.922861,40.785160436984114
51065,27078,287.11731786,94.30988071992014
51067,54829,690.6100575300001,79.39212498019293
51069,90287,413.1346708,218.5413289694785
51071,16764,357.22447399,46.928475568192134
51073,38586,217.80977897,177.1545803979473
51075,24300,282.028879,86.16138916752564
51077,15418,441.7853558,34.899300752241004
51079,20374,155.9470229,130.64693138172117
51081,11465,295.22704874,38.834517531274635
51083,34228,817.7308632300001,41.85729258744245
51085,109232,467.60477925,233.5989811207645
51087,331924,233.699304494,1420.3037562250076
51089,51077,382.35104339,133.58666304959237
51091,2229,415.162891,5.36897696860869
51093,38301,315.68508524,121.32660613624371
51095,77733,142.29822432999998,546.2682360654866
51097,6690,315.1492486,21.22803728620408
51099,26597,179.6278732,148.0672210063221
51101,17511,273.91047535,63.92964700464494
51103,10916,133.30620960000002,81.88665803907156
51105,22482,435.3776323,51.63793068842963
51107,413574,515.738243521,801.9067912755243
51109,37136,495.0465622,75.01516591685161
51111,11982,431.6999607,27.75538821122714
51113,13731,320.63843299999996,42.82393682980606
51115,8548,85.91084599999999,99.4984963830993
51117,30347,625.30960316,48.53115935952612
51119,10686,130.3303946,81.9916185537276
51121,99294,386.846993915,256.67512365836654
51125,14795,470.74524399999996,31.428888955487782
51127,22519,210.0342893,107.21582687784493
51131,12226,211.71180211,57.74831576771372
51133,11965,191.4315601,62.50275552134519
51135,15667,314.38970961,49.833055984672306
51137,36001,341.07805359,105.55061992723739
51139,23734,310.02062313,76.55619732771034
51141,17661,482.9544228,36.5686681107665
51143,60833,969.0028151,62.77897138381595
51145,29979,260.2024789,115.21412142857183
51147,21887,349.94632366999997,62.543877502309414
51149,42170,265.34186746,158.9270491071564
51153,477224,335.256369335,1423.459906061146
51155,33893,319.83890882,105.96897083298398
51157,7400,266.372252,27.780671389150548
51159,8902,191.477888,46.49100788076375
51161,96303,250.54752131,384.37019650593646
51163,22663,596.5528408,37.9899288881234
51165,83090,849.7894801,97.77715769112874
51167,25932,473.52396581,54.763859640432926
51169,21576,535.8272890000001,40.26670616247766
51171,44037,508.0793267,86.67347338460405
51173,29960,451.43971565,66.36545027249643
51175,18028,599.1957416,30.086996199039742
51177,138493,401.41207428,345.01453462357966
51179,154204,269.20501541,572.812507839599
51181,6563,278.949454,23.527559942813152
51183,10960,490.22581957,22.357043555179384
51185,40615,518.79121486,78.28775591537395
51187,40442,214.57181912000001,188.47768623978843
51191,53997,561.1932133,96.21819851042022
51193,18324,229.32608238,79.90368914791209
51195,36531,403.439984629,90.54878393769918
51197,28347,461.95213874,61.36349985805458
51199,69635,104.707159695,665.045257677114
51510,158185,14.935334455,10591.326258987348
51520,16996,12.87119107,1320.4683162239778
51530,6649,6.43815802,1032.7488047582901
51540,46597,10.245071032,4548.235913099719
51550,247172,338.456415702,730.2919623707975
51570,18127,7.5194788599999995,2410.6723800271448
51580,5716,5.46869015,1045.2228674904904
51590,42556,42.7973112,994.3615336283088
51595,5761,6.9039204,834.4534215661004
51600,23980,6.24046445,3842.662704376114
51610,14494,2.046442689,7082.534037189448
51620,8249,8.2773421,996.5759419318914
51630,28027,10.45043422,2681.8981307362365
51640,6681,8.23636125,811.1591754186353
51650,136748,51.46070715,2657.3284273261293
51660,52062,17.33922518,3002.5563114579727
51670,23020,10.354361950000001,2223.217626654436
51678,7287,2.49923941,2915.687056967464
51680,78973,48.97645506,1612.4686832326242
51683,42596,9.842998059,4327.543269304225
51685,17081,3.033816363,5630.202344584031
51690,13476,10.95551348,1230.065576077407
51700,185069,68.988525682,2682.6055227367597
51710,238556,53.274931024,4477.828416005496
51720,3696,7.47729837,494.2961771899976
51730,33229,22.72046449,1462.5141142966131
51735,12382,15.35670881,806.2925561196467
51740,97454,33.300619588,2926.4920955139796
51750,16205,9.67638743,1674.6952431605976
51760,225676,59.925013815,3765.9732661339895
51770,99578,42.521215,2341.842771896335
51775,25335,14.515112760000001,1745.422196775273
51790,25358,19.920485760000002,1272.960926029145
51800,93268,399.159767322,233.66082364899572
51810,457658,244.722612608,1870.109162053949
51820,22149,14.9697963,1479.5792511886084
51830,15299,8.93817675,1711.6466174155707
51840,28194,9.192899803,3066.9321546177634
53001,20353,1924.98921913,10.573046226824351
53003,22285,636.07549198,35.03514957105233
53005,204551,1700.12750732,120.31509349698392
53007,78508,2589.013296161,30.323521364842733
53009,76727,1738.77744881,44.126981318115845
53011,496494,628.494186409,789.9738943279591
53013,3969,868.5850139,4.569500896842493
53015,109457,1141.158785922,95.9174142549883
53017,42622,1743.97629957,24.439552309574967
53019,7198,2180.166583,3.301582574527517
53021,95313,1241.595937549,76.7665205059826
53023,2278,710.8353051,3.2046804423698845
53025,97874,2679.55042972,36.52627654043718
53027,74737,1901.4738022699999,39.304775017556466
53029,85938,208.47352073,412.22501399254804
53031,32590,1529.4712959,21.308016755438867
53033,2240876,2115.584065323,1059.2233306776543
53035,273072,395.101748776,691.1434860664616
53037,44147,2297.27966171,19.217076934872964
53039,22478,1871.63643968,12.00981105275079
53041,81214,2402.78152729,33.79999349820122
53043,10798,2310.59808556,4.673248916582124
53045,64964,959.54845612,67.70267784358322
53047,41966,5038.49997121,8.329066237926728
53049,22974,933.6094203800001,24.607720850384162
53051,13302,1400.2448259,9.499767293516124
53053,910225,1667.9619174480001,545.7109005178332
53055,17631,173.9128512,101.37836208391711
53057,128228,1730.25440198,74.10933320167457
53059,11973,1108.7064751,10.799071051623553
53061,820024,2086.521469624,393.01009452242624
53063,531477,1764.223804837,301.25259535827666
53065,46057,2477.09940001,18.59311741782105
53067,290642,722.49631528,402.27471594420945
53069,4373,262.9264038,16.632030624533268
53071,62168,1270.03309074,48.949905678266276
53073,224533,1596.99225451,140.5974257958394
53075,48197,2159.262242093,22.321049782856406
53077,255151,3438.082494824,74.21316980733515
54001,15600,341.0588672,45.73990445717401
54003,120460,321.147252107,375.09273147965496
54005,22059,501.53412526,43.98304898707423
54007,12702,510.73460755,24.870059346343584
54009,22603,89.19570163,253.4090722640577
54011,94622,281.022708859,336.70588538620746
54013,6420,279.249795,22.99016907067022
54015,8176,341.938818,23.91071024875567
54017,7929,319.7228684,24.799602354624692
54019,41056,661.61285705,62.054416812666744
54021,7516,338.50258409,22.203670971095658
54023,11063,477.37203248000003,23.174797112697412
54025,33307,1019.81304117,32.65990790016561
54027,23214,640.4020203,36.24910488122019
54029,29223,82.61001947,353.74643641879777
54031,14269,582.315507,24.503898365186416
54033,66222,416.00824288999996,159.18434581958581
54035,28011,464.35933615,60.32181937427813
54037,57542,209.29555994999998,274.9317759714855
54039,181953,901.647697057,201.80054869978488
54041,16966,386.92982744,43.847743949465524
54043,20625,437.09306071000003,47.18674775229194
54045,32786,453.71666703,72.26095575155975
54047,19334,533.4575145,36.24281123515789
54049,56256,308.753458555,182.2036270080479
54051,30813,305.43132545000003,100.88356181083388
54053,25667,430.76782894,59.58430104485601
54055,59892,418.96181895,142.9533606429842
54057,27045,327.88171493,82.48401410787388
54059,23821,423.13966121,56.29583370153023
54061,105695,360.091603855,293.5225339010147
54063,12492,472.7538313,26.423900078501596
54065,17144,229.07268449,74.84087436338753
54067,24770,646.8463882,38.29348119099539
54069,42443,105.830209295,401.04805879851205
54071,6249,696.0496723,8.97780754547451
54073,7623,130.1193583,58.584672562130216
54075,8006,940.238605,8.514859906225611
54077,34266,648.81392075,52.813293463848666
54079,57385,345.67870017,166.00675706018
54081,74929,605.35879357,123.77618165603747
54083,28150,1039.7001462800001,27.075114013131017
54085,8676,451.9900635,19.195112239453024
54087,14129,483.5629991,29.21853000807894
54089,12125,360.59247865,33.62521604830484
54091,16727,172.77109328,96.81596430539182
54093,6822,419.0444261,16.279896772501182
54095,8397,256.30178502,32.762159652320626
54097,23965,354.63751178,67.5760437177518
54099,39337,506.00538611,77.74027921404095
54101,8415,553.469558,15.204088243639228
54103,14629,358.06694889,40.855488185518354
54105,5264,232.51115,22.639774479632482
54107,84678,366.49967995000003,231.04522222653034
54109,21581,499.46986384,43.20781204712132
55001,20505,645.6462547,31.758877017768288
55003,16002,1044.96962788,15.313363731407517
55005,46529,863.04701887,53.91247403985138
55007,16031,1477.87631081,10.847321851457021
55009,267364,530.091788843,504.3730267611947
55011,13314,675.7910847,19.7013549030621
55013,16356,821.5609059999999,19.90844486458561
55015,52128,318.24995813,163.79577960134893
55017,65877,1008.35545924,65.33112841938859
55019,34655,1209.69754363,28.647656748982897
55021,58219,765.54649002,76.04894119294966
55023,16167,570.6477852,28.330960741981688
55025,555474,1196.491684038,464.25228642237556
55027,89274,875.69893217,101.94599618704248
55029,29713,481.962626,61.65000852161512
55031,44034,1304.27144826,33.761376942464544
55033,45254,850.15947867,53.23001288040206
55035,105206,637.9223444529999,164.91976008492244
55037,4542,488.12289680000004,9.305033690851438
55039,103890,719.565978812,144.37869918686525
55041,9184,1014.2657424,9.054826182207847
55043,52210,1146.87877536,45.523555864578206
55045,37098,584.04407498,63.51917875593615
55047,18990,349.54400008,54.32792436904586
55049,23715,762.6984801,31.093545639281523
55051,6074,758.2086302,8.010987686064457
55053,21004,987.91490356,21.26094051654758
55055,84808,556.49231445,152.39743262908956
55057,26595,767.0805907499999,34.670411845510515
55059,168743,271.836959394,620.750763163975
55061,20535,342.4540189,59.96425466391278
55063,120291,451.807122692,266.2441425962273
55065,16662,633.58805266,26.29784436440639
55067,19469,870.69830002,22.36021363490981
55069,28378,878.70387902,32.29529387266321
55071,81103,589.30619292,137.624550656996
55073,137597,1545.19470161,89.0483250147261
55075,41720,1399.46558127,29.811379828391026
55077,15515,455.71182680000004,34.045638246753526
55078,4318,357.61461010000005,12.074450758017282
55079,939123,241.481928944,3888.999082071205
55081,46091,900.9036779,51.160852298258774
55083,38691,997.48121856,38.78870025829231
55085,37468,1113.94448173,33.635428528548125
55087,189620,637.5573631469999,297.41637531096916
55089,91029,233.01822755,390.6518428068783
55091,7328,232.0066705,31.58529875114086
55093,42204,574.01829601,73.52378886415279
55095,44806,914.3199548,49.0047272453995
55097,70378,800.87359015,87.87653990040864
55099,14003,1254.0551634,11.166175467142134
55101,197379,332.641545192,593.3684557834567
55103,17353,586.14954202,29.60507303340672
55105,163522,718.1674119099999,227.6934281452643
55107,14182,913.5533854600001,15.523996983338812
55109,92495,722.15783136,128.08141930110938
55111,65428,831.54284862,78.68265611156667
55113,17813,1257.6074526,14.164197232747856
55115,40836,893.22490306,45.71748935806031
55117,117528,511.52787608,229.75873944672236
55119,19960,975.05247661,20.47069309479183
55121,30504,732.9699304,41.61698691152747
55123,30719,791.56202476,38.80807699095209
55125,22813,857.7102086,26.597561473864914
55127,105945,555.38807916,190.75850558448636
55129,16561,797.1141176,20.77619707685378
55131,136300,430.6437521,316.50290834441205
55133,405332,549.720682292,737.3417320047206
55135,51769,747.6949896,69.2381261344218
55137,24527,626.16116616,39.17042660185147
55139,171304,434.696898757,394.0768855030656
55141,74107,793.03842382,93.44692233578387
56001,37311,2584.570857628,14.436052271456127
56003,11671,2920.25244913,3.9965722838369735
56005,46758,3810.14316728,12.27197980420767
56007,14714,5174.44129986,2.8435920222726465
56009,13702,2394.12789088,5.723169615205314
56011,7185,2536.473325,2.832673195961956
56013,39434,5790.19269796,6.810481456669548
56015,12642,1944.35276841,6.501906549775961
56017,4673,1404.6771543099999,3.3267430780530156
56019,8457,1683.6191915000002,5.023107388355046
56021,99905,2685.86384431,37.19659885650892
56023,19457,2745.33744769,7.087289038501128
56025,79382,2882.642682128,27.537925699968923
56027,2486,1658.29626,1.4991289915832047
56029,29664,4165.62558737,7.121139280961781
56031,8607,2081.45890291,4.135080441879932
56033,30812,2486.8384444900003,12.390028820838385
56035,8830,3703.357646,2.3843227805819107
56037,42459,3538.8267300300004,11.998044334778735
56039,23319,2456.18797936,9.493980182280733
56041,20514,1839.22533698,11.153608852346444
56043,7768,1778.5882285,4.367508946436278
56045,6891,1642.075396,4.196518635372088
72001,18068,66.68977672,270.92608325649826
72003,38307,30.858690543,1241.3682928840146
72005,55241,36.532219323,1512.1172768505007
72007,24567,30.08489037,816.5893143655155
72009,24565,31.31075018,784.5548209091169
72011,25859,39.284904114,658.2426655531686
72013,88017,125.93864841,698.8879197230699
72015,16183,15.008851615000001,1078.230394644354
72017,22836,18.695798710000002,1221.450891412598
72019,28982,34.25268492,846.1234518604856
72021,185939,44.439424461,4184.100092546876
72023,47403,70.366262916,673.6608999200017
72025,128182,58.603788792,2187.2647254079607
72027,32885,46.3549154,709.4177546487335
72029,42811,32.868982473,1302.4741497600905
72031,155886,45.373096591,3435.6482522050487
72033,23536,4.832398495,4870.45926041743
72035,42134,51.934556961,811.2902557663161
72037,11463,29.03552019,394.79230697399123
72039,17045,66.52934012,256.20275158682875
72041,40125,36.02253937,1113.8859364650061
72043,35268,78.012842101,452.0794147499456
72045,18990,28.40059212,668.6480309904186
72047,34631,42.56720194,813.5606387474949
72049,1293,11.645300500000001,111.0319136891315
72051,36030,23.11557871,1558.6890751047088
72053,32336,29.903092219999998,1081.3597390564448
72054,11725,15.209142576,770.9178832015178
72055,14297,37.050392755000004,385.87985003399456
72057,37388,65.037112889,574.8717668911713
72059,18047,42.270614346,426.93961938378493
72061,90014,27.584928266,3263.158748574576
72063,41237,27.884628801,1478.843426401328
72065,38739,41.77650827,927.2914756214498
72067,15726,11.345570712,1386.091576985801
72069,51398,44.717621477,1149.3902918435851
72071,42985,55.311391679,777.1455155108681
72073,14877,44.53323376,334.06511820308464
72075,46704,60.27800287,774.8100098924197
72077,37290,26.490126419,1407.6943012719566
72079,23407,59.956969459999996,390.39664964413964
72081,28092,61.45022476,457.1504841473911
72083,8896,46.3599917,191.88959432018189
72085,35495,33.87985519,1047.6727188160098
72087,24216,19.374384624,1249.8977629463623
72089,17917,25.811469222,694.1487850187438
72091,39693,45.140369997,879.3237628011904
72093,5389,36.6224634,147.15012316730173
72095,10700,21.16485323,505.55512404089563
72097,74146,77.673886812,954.5807869697725
72099,37532,50.3413782,745.5497116286737
72101,29069,38.87129684,747.826863602012
72103,23722,51.66101465,459.1857159739312
72105,29200,27.401352174,1065.6408419036584
72107,21510,63.62514342,338.07389412089753
72109,16231,46.60085443,348.2983348380636
72111,20625,44.6174108,462.26348930135583
72113,139245,114.938224295,1211.4768681532291
72115,23743,22.68261634,1046.748736746477
72117,15097,14.28788816,1056.6292114649364
72119,47630,60.621348203,785.6968116331486
72121,22860,36.313003359999996,629.5265575631529
72123,26208,69.40395261,377.61538088860726
72125,32031,54.496400197999996,587.7635932579549
72127,344791,47.888215125,7199.913362818197
72129,37822,53.107567529,712.1772236950386
72131,39351,70.42307006,558.7799561489325
72133,20530,34.047278451000004,602.9850529623466
72135,67602,27.016560539,2502.2430187740783
72137,76248,23.244010716000002,3280.3288955427442
72139,68001,20.758166064,3275.867424431642
72141,28585,113.531566658,251.78019507216726
72143,35728,27.72843335,1288.496885093582
72145,54544,45.848208204,1189.6648121407138
72147,8317,50.788415490000006,163.75781602475033
72149,22341,35.636678090000004,626.9102844989668
72151,31047,55.21461484,562.2967775826651
72153,34704,67.71148317,512.5275414935207
