County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
38073,5663,5117,125,14,65,0,117,42.7,71462,73,1255,141,622,169,29,355,187,2347,1746,601,626,10,1891,132,314,1902,1892,1691,379,108,87,124,54,295,153,233,168,5380,0,82,109,92,17,172,3927,5387,2347,0,0,0,0,0,0,49,1,6.58,8,4,Red River Communications -- Inter-Community Telephone -- MLGC -- T-Mobile US -- Verizon -- Midco -- Dickey Rural Telephone Coop -- CenturyLink,0.99040002,0,0,1,1
38075,2282,2227,0,0,4,0,58,38.2,77067,63,426,52,270,47,18,69,73,859,718,141,217,2,801,43,13,804,802,703,33,23,23,58,50,67,52,83,77,2233,0,8,7,34,0,0,1520,2152,859,0,0,0,0,0,0,23,1,2.65,5,5,SRT -- Reservation Telephone Cooperative -- T-Mobile US -- Verizon -- Midco,0.88370001,0,0,1,1
38077,16548,15073,138,523,25,0,598,37.3,67089,137,2248,380,2030,356,97,939,766,6781,4695,2086,1756,8,5824,452,497,5858,5850,4903,736,402,324,623,450,817,577,760,573,16322,13,78,51,84,25,59,10689,15574,6781,0,0,0,0,0,0,260,1,11.52,11,7,Red River Communications -- Polar Telecommunications Inc -- RCTech -- MLGC -- Venture Communications Cooperative Inc. -- T-Mobile US -- LTD Broadband -- GigFire -- Verizon -- Midco -- CenturyLink,0.99779999,0,0,1,1
38079,12292,2219,102,9474,53,0,297,31.1,53806,151,1444,542,789,307,27,1908,1061,3668,2424,1244,1775,1,2856,285,526,3018,3017,2876,578,397,200,385,245,408,297,543,498,12186,0,24,40,42,8,98,7156,11283,3668,0,0,0,0,0,0,1329,1,13.85,6,5,SRT -- United Communications -- T-Mobile US -- Verizon -- North Dakota Telephone Company -- Midco,0.991,0,1,1,1
38081,3828,3524,100,36,12,0,125,44.2,75648,23,886,80,388,107,4,119,115,1732,1273,459,368,5,1504,121,102,1514,1509,1332,169,49,34,99,55,132,92,195,166,3635,1,34,121,37,8,51,2755,3612,1732,0,0,0,0,0,0,25,1,4.47,6,4,RCTech -- Red River Communications -- Venture Communications Cooperative Inc. -- Verizon -- James Valley Cooperative Telephone Company -- Dickey Rural Telephone Coop,0.99870002,0,0,1,1
38083,1338,1282,0,18,0,0,6,52.3,68684,26,347,74,143,6,0,9,83,644,534,110,105,6,490,54,94,508,502,416,100,17,13,51,32,83,25,69,57,1327,0,9,2,0,0,3,1054,1287,644,0,0,0,0,0,0,25,1,1.6,6,5,West River Telecommunications Cooperative -- Inter-Community Telephone -- SRT -- Dakota Central -- Verizon -- North Dakota Telephone Company,0.95450002,0,0,1,1
38085,3896,480,10,3291,0,0,38,27.1,41201,49,565,180,180,50,5,931,590,1047,455,592,509,0,734,105,208,763,763,670,262,146,74,143,56,158,122,158,126,3887,0,7,1,1,0,16,2058,3551,1047,0,0,0,0,0,0,171,1,3.65,2,2,West River Cooperative Telephone Company -- West River Telecommunications Cooperative,0.94099998,0,1,1,1
38087,837,800,0,9,0,0,1,54.1,70625,11,220,5,124,15,4,5,34,351,317,34,88,0,282,30,39,284,284,251,59,4,0,30,7,41,32,23,19,825,0,8,4,0,0,0,645,824,351,0,0,0,0,0,0,9,1,0.93,2,1,Reservation Telephone Cooperative -- Consolidated Communications Networks Inc.,0.98629999,0,0,1,1
38089,32989,28984,818,502,416,160,2018,34.3,78734,438,5798,923,4023,1105,132,2013,1242,13200,8483,4717,4231,36,11338,804,1022,11440,11404,9495,1356,792,638,811,510,1133,709,1084,872,31413,61,337,598,580,198,473,21339,30266,13200,8478,9263,9506,11311,10613,12212,602,0,24.5,7,4,SDN Communications -- West River Telecommunications Cooperative -- Consolidated Communications Networks Inc. -- T-Mobile US -- Verizon -- Midco -- CenturyLink,0.99119997,0,0,1,1
38091,1774,1708,4,0,0,0,39,45.3,85750,8,303,5,339,29,9,159,72,716,554,162,157,0,523,73,120,523,523,366,147,63,32,30,14,79,33,57,53,1739,0,15,17,3,0,3,1274,1669,716,0,0,0,0,0,0,35,1,2.63,7,3,Polar Telecommunications Inc -- Inter-Community Telephone -- MLGC -- T-Mobile US -- Verizon -- Midco -- CenturyLink,1.0,0,0,1,1
38093,21609,20007,440,336,164,3,607,40.3,59167,280,4662,815,2706,773,82,1247,1378,9110,5897,3213,1640,7,7251,1079,773,7393,7386,6468,1441,574,441,1141,543,1210,837,946,777,20867,81,121,251,289,158,114,15007,20401,9110,7440,7405,6287,6495,8331,8573,412,1,9.85,9,4,Inter-Community Telephone -- Cable Services Inc -- Dakota Central -- Fusion -- T-Mobile US -- Verizon -- Midco -- Dickey Rural Telephone Coop -- CenturyLink,1.0,0,0,1,1
38095,2152,1866,8,143,9,0,83,49.1,61250,24,379,62,216,46,0,151,137,964,730,234,217,5,751,78,130,758,753,672,189,69,52,143,54,87,72,97,69,2067,0,3,17,65,42,3,1565,2008,964,0,0,0,0,0,0,54,1,2.14,5,4,United Communications -- T-Mobile US -- Verizon -- North Dakota Telephone Company -- Midco,1.0,0,0,1,1
38097,8004,7381,69,91,26,5,310,40.6,81157,104,1293,113,1198,413,21,238,257,3285,2399,886,868,4,2523,489,269,2559,2554,1996,569,147,35,264,139,252,185,328,239,7770,21,67,64,82,95,9,5433,7522,3285,0,0,0,0,0,0,88,1,9.29,5,3,Polar Telecommunications Inc -- Halstad Telephone -- T-Mobile US -- Verizon -- Midco,0.99379998,0,0,1,1
38099,10553,9423,82,130,73,0,1278,44.6,68082,291,2218,399,920,329,37,470,530,4467,3491,976,1042,3,3457,457,550,3482,3479,2813,878,203,110,342,224,501,343,595,449,10081,15,97,186,174,173,24,7374,9916,4467,0,0,0,0,0,0,181,1,8.3,5,3,Polar Telecommunications Inc -- T-Mobile US -- Verizon -- Midco -- CenturyLink,0.99989998,0,0,1,1
38101,69532,58044,2997,899,1141,73,4691,33.0,78143,459,11234,1562,9023,2986,613,2991,3136,28351,17350,11001,7922,94,24862,1876,1519,25138,25044,22471,2074,1255,848,2048,1337,2490,1933,2730,2491,65129,361,1200,1019,1823,455,577,44411,64494,28351,24484,23520,22659,25803,25343,26856,1565,0,34.62,8,6,Xfinity -- SRT -- Northwest Communications -- Reservation Telephone Cooperative -- Fusion -- T-Mobile US -- Verizon -- Midco,0.97930002,0,0,1,1
38103,3990,3857,0,14,11,0,97,49.7,59732,111,876,205,527,74,10,167,252,1800,1338,462,389,11,1432,175,182,1466,1455,1148,220,42,19,232,139,313,236,181,129,3964,0,2,19,5,0,5,2869,3765,1800,0,0,0,0,0,0,70,1,3.17,6,6,West River Telecommunications Cooperative -- SRT -- Dakota Central -- Verizon -- North Dakota Telephone Company -- Midco,1.0,0,0,1,1
38105,39076,31579,2030,826,420,29,3702,31.9,86139,173,6310,1348,4410,1156,232,1661,1204,15599,8375,7224,5088,21,12834,1929,815,13036,12989,10842,1256,465,254,639,307,1612,1307,1721,1588,35526,18,269,1393,1870,597,464,24397,35606,15599,9962,8793,9819,12986,13651,13361,506,0,18.51,7,5,Nemont -- Northwest Communications -- NetFortris -- Reservation Telephone Cooperative -- T-Mobile US -- Verizon -- Midco,0.95880002,0,0,1,1
